log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
1971,개발팀,user_b07_dev_07,최근 4주 Azure OpenAI 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,383,674,1057,0.59,2026-05-26 12:09:00
1972,영업팀,user_b07_sales_15,Python에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1014,1320,2334,1.22,2026-03-21 14:45:00
1973,영업팀,user_b07_sales_07,견적 안내 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,544,757,1301,0.69,2026-06-01 15:12:00
1974,고객지원팀,user_b07_cs_15,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,557,423,980,2.63,2026-09-29 12:29:00
1975,재무/기획팀,user_b07_finplan_20,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,565,758,1323,0.69,2026-03-17 15:10:00
1976,고객지원팀,user_b07_cs_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,755,741,1496,4.27,2026-03-27 09:16:00
1977,고객지원팀,user_b07_cs_06,"상담 스크립트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,679,1258,1937,1.4,2026-06-25 11:57:00
1978,재무/기획팀,user_b07_finplan_01,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1,241,320,561,1.72,2026-05-10 16:24:00
1979,개발팀,user_b07_dev_16,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1047,1418,2465,1.3,2026-08-09 15:04:00
1980,고객지원팀,user_b07_cs_06,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,557,400,957,0.43,2026-08-09 11:00:00
1981,개발팀,user_b07_dev_09,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,348,498,846,0.45,2026-01-19 11:38:00
1982,마케팅팀,user_b07_mkt_06,다음 달 고객 세그먼트 성과를 경영진 보고용 보고서 형식으로 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,476,674,1150,0.61,2026-02-10 09:43:00
1983,고객지원팀,user_b07_cs_06,클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,751,1081,1832,0.98,2026-03-12 13:33:00
1984,고객지원팀,user_b07_cs_08,Node.js에서 분류 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,899,1374,2273,5.96,2026-06-10 09:06:00
1985,고객지원팀,user_b07_cs_12,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4o-mini,480,913,1393,0.79,2026-01-17 09:03:00
1986,마케팅팀,user_b07_mkt_24,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,864,486,1350,3.35,2026-08-19 09:16:00
1987,고객지원팀,user_b07_cs_10,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,930,699,1629,0.74,2026-02-13 15:58:00
1988,인사팀,user_b07_hr_05,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,988,607,1595,0.89,2026-03-24 17:52:00
1989,영업팀,user_b07_sales_03,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1094,581,1675,0.7,2026-01-30 16:21:00
1990,재무/기획팀,user_b07_finplan_13,"예산 계획 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,451,723,1174,0.82,2026-06-02 17:40:00
1991,마케팅팀,user_b07_mkt_05,"GitHub Actions에서 분류 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,775,982,1757,0.91,2026-01-21 09:56:00
1992,고객지원팀,user_b07_cs_02,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,652,1047,1699,1.19,2026-02-08 12:28:00
1993,재무/기획팀,user_b07_finplan_18,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o,555,520,1075,2.52,2026-06-23 12:28:00
1994,영업팀,user_b07_sales_07,GitHub Actions에서 분류 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,630,799,1429,0.74,2026-05-31 09:01:00
1995,영업팀,user_b07_sales_02,PostgreSQL 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,346,368,714,0.36,2026-07-08 10:16:00
1996,개발팀,user_b07_dev_07,React의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,287,258,545,1.26,2026-03-20 10:52:00
1997,영업팀,user_b07_sales_13,이번 달 대형 고객 제안 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,730,1030,1760,0.93,2026-02-24 13:00:00
1998,고객지원팀,user_b07_cs_15,환불 정책의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,152,262,414,0.23,2026-04-05 15:21:00
1999,인사팀,user_b07_hr_10,조직문화 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,815,544,1359,0.6,2026-04-26 10:24:00
2000,재무/기획팀,user_b07_finplan_12,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,714,631,1345,0.64,2026-08-13 17:13:00
2001,인사팀,user_b07_hr_13,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,478,367,845,0.5,2026-01-14 11:32:00
2002,재무/기획팀,user_b07_finplan_14,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,982,632,1614,0.71,2026-04-24 17:20:00
2003,인사팀,user_b07_hr_08,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,595,606,1201,0.59,2026-05-11 11:57:00
2004,개발팀,user_b07_dev_15,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,612,1196,1808,1.02,2026-05-24 10:02:00
2005,인사팀,user_b07_hr_23,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,897,848,1745,0.84,2026-06-21 11:07:00
2006,재무/기획팀,user_b07_finplan_21,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,750,791,1541,0.76,2026-04-08 14:56:00
2007,개발팀,user_b07_dev_11,개발팀에서 공유할 React 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,817,872,1689,0.84,2026-08-06 13:01:00
2008,재무/기획팀,user_b07_finplan_18,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,625,505,1130,3.08,2026-03-27 10:43:00
2009,고객지원팀,user_b07_cs_13,팀 내 공유용으로 고객 불만 응대 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,246,452,698,0.39,2026-05-05 15:56:00
2010,고객지원팀,user_b07_cs_09,2분기 서비스 해지 성과를 팀장 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,495,684,1179,0.62,2026-09-04 15:32:00
2011,인사팀,user_b07_hr_21,"온보딩 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘",gpt-4o-mini,613,1098,1711,0.95,2026-07-20 17:31:00
2012,마케팅팀,user_b07_mkt_02,시장 조사 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1,996,677,1673,4.36,2026-08-17 11:50:00
2013,영업팀,user_b07_sales_15,최근 4주 제안서 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1,573,1216,1789,6.03,2026-03-10 15:22:00
2014,개발팀,user_b07_dev_09,"마스킹 모듈의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,269,511,780,0.44,2026-07-12 12:43:00
2015,영업팀,user_b07_sales_02,PostgreSQL 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,300,359,659,0.34,2026-04-17 13:23:00
2016,재무/기획팀,user_b07_finplan_19,재무/기획팀에서 공유할 매출과 비용 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,326,1172,1498,0.94,2026-03-27 15:37:00
2017,고객지원팀,user_b07_cs_13,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,587,319,906,0.38,2026-03-01 16:37:00
2018,마케팅팀,user_b07_mkt_21,랜딩페이지 이탈률와 Python의 차이를 비교해줘,gpt-4o-mini,324,253,577,0.27,2026-08-24 17:00:00
2019,영업팀,user_b07_sales_13,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,513,1005,1518,0.86,2026-03-26 15:42:00
2020,인사팀,user_b07_hr_24,"알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,734,929,1663,0.86,2026-05-24 09:41:00
2021,마케팅팀,user_b07_mkt_09,"팀 내 공유용으로 캠페인 ROAS 관련 아이디어를 10개 제안해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,371,478,849,0.44,2026-08-31 14:12:00
2022,인사팀,user_b07_hr_12,"테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,809,1349,2158,1.52,2026-05-04 10:24:00
2023,개발팀,user_b07_dev_15,Blob Storage와 SQLAlchemy의 차이를 비교해줘,gpt-4.1-mini,119,282,401,0.3,2026-01-18 10:06:00
2024,인사팀,user_b07_hr_10,"고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,398,533,931,0.49,2026-07-04 16:22:00
2025,고객지원팀,user_b07_cs_01,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,1038,658,1696,3.6,2026-04-01 11:50:00
2026,인사팀,user_b07_hr_06,"면접 피드백 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,405,1256,1661,1.02,2026-04-29 12:09:00
2027,재무/기획팀,user_b07_finplan_05,가상 구독 상품 사용자 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,476,563,1039,0.53,2026-04-26 11:35:00
2028,영업팀,user_b07_sales_18,분기 영업 전략 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1088,585,1673,0.9,2026-02-02 13:51:00
2029,고객지원팀,user_b07_cs_08,"배송 지연 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4o-mini,801,1005,1806,0.93,2026-01-02 13:32:00
2030,인사팀,user_b07_hr_19,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,651,877,1528,0.8,2026-08-11 13:35:00
2031,재무/기획팀,user_b07_finplan_18,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,428,405,833,0.4,2026-07-23 11:14:00
2032,마케팅팀,user_b07_mkt_21,이메일 오픈율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,1014,368,1382,2.54,2026-02-09 12:00:00
2033,고객지원팀,user_b07_cs_04,테스트고객C 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,533,612,1145,0.58,2026-09-01 15:07:00
2034,재무/기획팀,user_b07_finplan_21,지난달 서비스 로드맵 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,645,862,1507,0.79,2026-01-24 13:36:00
2035,인사팀,user_b07_hr_21,조직문화 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,746,376,1122,0.46,2026-02-10 09:43:00
2036,고객지원팀,user_b07_cs_05,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,938,599,1537,0.67,2026-02-27 13:15:00
2037,재무/기획팀,user_b07_finplan_14,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,739,808,1547,3.76,2026-09-24 15:19:00
2038,개발팀,user_b07_dev_14,개발팀에서 공유할 추천 후보 API 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,850,726,1576,0.74,2026-06-08 10:55:00
2039,고객지원팀,user_b07_cs_10,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,996,932,1928,0.93,2026-07-30 13:29:00
2040,고객지원팀,user_b07_cs_08,서비스 해지 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,736,1267,2003,1.42,2026-02-08 16:33:00
2041,영업팀,user_b07_sales_02,GitHub Actions에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,926,780,1706,0.8,2026-05-30 09:27:00
2042,마케팅팀,user_b07_mkt_05,마케팅팀에서 공유할 SNS 콘텐츠 결과 보고서를 1페이지 분량으로 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,652,716,1368,0.69,2026-06-16 16:54:00
2043,영업팀,user_b07_sales_09,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1006,525,1531,0.64,2026-05-30 15:07:00
2044,개발팀,user_b07_dev_09,상반기 비동기 처리 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,784,875,1659,0.83,2026-07-06 17:25:00
2045,마케팅팀,user_b07_mkt_25,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,496,954,1450,1.05,2026-02-15 14:09:00
2046,고객지원팀,user_b07_cs_07,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,611,666,1277,0.82,2026-03-17 15:39:00
2047,마케팅팀,user_b07_mkt_07,마케팅팀에서 공유할 전환율 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,722,1085,1807,0.97,2026-04-12 09:28:00
2048,개발팀,user_b07_dev_16,상반기 마스킹 모듈 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,596,1001,1597,1.13,2026-02-06 15:46:00
2049,재무/기획팀,user_b07_finplan_14,Django를 사용할 때 주의할 점을 알려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,254,383,637,0.34,2026-08-03 14:55:00
2050,재무/기획팀,user_b07_finplan_17,팀 내 공유용으로 경쟁사 분석 관련 아이디어를 10개 제안해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,378,247,625,0.35,2026-03-12 17:10:00
2051,개발팀,user_b07_dev_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,926,537,1463,3.66,2026-08-16 11:53:00
2052,마케팅팀,user_b07_mkt_25,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,476,980,1456,1.07,2026-06-17 16:34:00
2053,영업팀,user_b07_sales_13,분기 영업 전략 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,767,738,1505,0.73,2026-09-30 11:30:00
2054,영업팀,user_b07_sales_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,272,603,875,0.51,2026-09-25 12:58:00
2055,마케팅팀,user_b07_mkt_03,전환율 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,830,565,1395,0.62,2026-04-07 15:42:00
2056,재무/기획팀,user_b07_finplan_23,테스트고객C 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,385,530,915,0.48,2026-02-07 09:51:00
2057,고객지원팀,user_b07_cs_10,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,314,579,893,0.5,2026-05-08 13:01:00
2058,재무/기획팀,user_b07_finplan_19,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,297,730,1027,0.61,2026-09-19 11:16:00
2059,영업팀,user_b07_sales_03,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,281,473,754,0.42,2026-03-10 14:36:00
2060,개발팀,user_b07_dev_05,테스트용으로 추천 후보 모듈의 단위 테스트 코드를 만들어줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,943,855,1798,0.86,2026-06-22 14:23:00
2061,고객지원팀,user_b07_cs_12,결제 오류 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,839,458,1297,0.54,2026-04-19 14:32:00
2062,개발팀,user_b07_dev_16,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4o,935,817,1752,4.03,2026-07-06 10:24:00
2063,재무/기획팀,user_b07_finplan_15,"사용자 증가율와 React의 차이를 비교해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,129,321,450,0.27,2026-09-27 12:07:00
2064,개발팀,user_b07_dev_07,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,333,355,688,0.44,2026-09-26 14:32:00
2065,개발팀,user_b07_dev_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,684,554,1238,0.58,2026-04-26 12:16:00
2066,인사팀,user_b07_hr_10,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1402,599,2001,0.79,2026-08-31 13:08:00
2067,개발팀,user_b07_dev_05,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,293,421,714,0.38,2026-08-28 17:59:00
2068,개발팀,user_b07_dev_10,Blob Storage 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,552,955,1507,1.07,2026-07-12 12:23:00
2069,마케팅팀,user_b07_mkt_04,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,1116,1059,2175,1.35,2026-05-24 13:32:00
2070,개발팀,user_b07_dev_02,React에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1080,720,1800,0.8,2026-08-06 16:23:00
2071,영업팀,user_b07_sales_10,최근 4주 리드 육성 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,607,663,1270,0.64,2026-03-20 15:15:00
2072,마케팅팀,user_b07_mkt_18,"전환율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,708,736,1444,0.71,2026-05-08 14:19:00
2073,재무/기획팀,user_b07_finplan_20,"첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,887,716,1603,4.36,2026-02-09 17:47:00
2074,마케팅팀,user_b07_mkt_07,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,464,1030,1494,1.11,2026-03-31 11:51:00
2075,인사팀,user_b07_hr_22,채용공고 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,691,1111,1802,0.98,2026-02-04 14:53:00
2076,인사팀,user_b07_hr_22,온보딩 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,100,344,444,0.35,2026-04-24 09:20:00
2077,고객지원팀,user_b07_cs_03,고객 불만 응대와 Blob Storage의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,273,260,533,0.26,2026-01-21 16:44:00
2078,고객지원팀,user_b07_cs_10,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,553,607,1160,0.58,2026-06-29 13:53:00
2079,마케팅팀,user_b07_mkt_23,"SNS 콘텐츠 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,379,339,718,0.34,2026-07-14 12:17:00
2080,마케팅팀,user_b07_mkt_01,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,544,464,1008,0.61,2026-07-15 11:33:00
2081,고객지원팀,user_b07_cs_05,"고객 불만 응대 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,797,987,1784,1.18,2026-08-24 13:26:00
2082,마케팅팀,user_b07_mkt_12,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1180,361,1541,0.56,2026-02-10 09:11:00
2083,마케팅팀,user_b07_mkt_19,파일럿 고객 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,284,739,1023,0.61,2026-05-23 14:26:00
2084,영업팀,user_b07_sales_18,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,366,732,1098,0.63,2026-04-24 15:24:00
2085,인사팀,user_b07_hr_05,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,377,314,691,0.42,2026-08-27 13:50:00
2086,인사팀,user_b07_hr_17,"면접 피드백 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,608,829,1437,0.76,2026-01-18 12:08:00
2087,인사팀,user_b07_hr_09,"파일럿 고객 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,434,442,876,0.43,2026-07-31 13:04:00
2088,개발팀,user_b07_dev_08,Python 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,480,1077,1557,0.91,2026-05-14 09:28:00
2089,재무/기획팀,user_b07_finplan_23,사용자 증가율 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,218,427,645,0.37,2026-08-23 14:47:00
2090,마케팅팀,user_b07_mkt_20,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,1358,703,2061,4.15,2026-05-31 13:31:00
2091,고객지원팀,user_b07_cs_14,환불 정책와 Node.js의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,351,279,630,0.29,2026-01-08 09:51:00
2092,개발팀,user_b07_dev_06,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,567,808,1375,0.73,2026-06-28 14:25:00
2093,개발팀,user_b07_dev_11,팀 내 공유용으로 Python 관련 아이디어를 10개 제안해줘,gpt-4o-mini,368,339,707,0.34,2026-07-24 14:11:00
2094,개발팀,user_b07_dev_12,이번 달 Python 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,386,1300,1686,1.04,2026-05-08 12:31:00
2095,개발팀,user_b07_dev_03,Azure OpenAI에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,897,1338,2235,1.2,2026-03-03 11:58:00
2096,인사팀,user_b07_hr_25,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,1306,820,2126,5.42,2026-01-13 15:54:00
2097,고객지원팀,user_b07_cs_06,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,587,1060,1647,0.92,2026-09-08 09:37:00
2098,인사팀,user_b07_hr_06,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,261,328,589,0.3,2026-05-05 12:09:00
