log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
1882,고객지원팀,user_b05_cs_02,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,548,811,1359,3.54,2026-09-12 16:46:00
1883,고객지원팀,user_b05_cs_01,"구독 상품 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,714,1094,1808,0.98,2026-09-21 14:24:00
1884,고객지원팀,user_b05_cs_06,FAQ 구조 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,1148,492,1640,0.65,2026-01-22 09:19:00
1885,인사팀,user_b05_hr_17,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,1005,680,1685,3.63,2026-06-26 14:01:00
1886,영업팀,user_b05_sales_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1396,468,1864,0.69,2026-03-29 16:49:00
1887,재무/기획팀,user_b05_finplan_12,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,935,527,1462,0.62,2026-01-27 10:35:00
1888,인사팀,user_b05_hr_25,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,960,416,1376,0.54,2026-07-04 12:15:00
1889,인사팀,user_b05_hr_20,입사 초기 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1276,421,1697,0.63,2026-02-20 12:54:00
1890,영업팀,user_b05_sales_05,데모고객D 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,576,650,1226,0.8,2026-01-14 14:47:00
1891,개발팀,user_b05_dev_03,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,1024,516,1540,0.63,2026-08-31 12:09:00
1892,마케팅팀,user_b05_mkt_07,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,758,767,1525,0.75,2026-05-13 15:25:00
1893,인사팀,user_b05_hr_30,조직문화 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,569,682,1251,0.64,2026-04-29 14:43:00
1894,재무/기획팀,user_b05_finplan_19,로그 조회 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,1102,1107,2209,1.39,2026-07-01 16:30:00
1895,개발팀,user_b05_dev_27,대시보드 API 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,889,513,1402,0.77,2026-07-09 12:43:00
1896,고객지원팀,user_b05_cs_13,응답 시간 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,1368,501,1869,0.91,2026-04-21 11:41:00
1897,개발팀,user_b05_dev_34,GitHub Actions를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,212,309,521,0.28,2026-08-07 13:48:00
1898,마케팅팀,user_b05_mkt_04,신제품 캠페인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,482,698,1180,0.81,2026-09-24 11:06:00
1899,개발팀,user_b05_dev_23,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,525,345,870,0.38,2026-06-18 14:19:00
1900,고객지원팀,user_b05_cs_17,고객 불만 응대 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,283,288,571,0.28,2026-09-17 09:44:00
1901,마케팅팀,user_b05_mkt_30,가상 구독 상품 사용자 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,327,641,968,0.55,2026-01-27 12:07:00
1902,마케팅팀,user_b05_mkt_19,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,327,525,852,0.6,2026-08-22 17:38:00
1903,고객지원팀,user_b05_cs_02,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,457,418,875,0.42,2026-02-25 09:46:00
1904,마케팅팀,user_b05_mkt_11,"광고 클릭률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,669,827,1496,0.77,2026-04-28 12:07:00
1905,개발팀,user_b05_dev_07,Blob Storage 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,780,1045,1825,0.96,2026-08-17 13:03:00
1906,영업팀,user_b05_sales_16,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,675,506,1181,0.54,2026-07-22 12:25:00
1907,개발팀,user_b05_dev_35,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1,1254,757,2011,5.08,2026-05-14 13:39:00
1908,개발팀,user_b05_dev_14,PostgreSQL 용어의 의미와 예시를 간단히 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,231,504,735,0.43,2026-04-09 10:01:00
1909,영업팀,user_b05_sales_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,673,931,1604,0.85,2026-07-11 10:32:00
1910,영업팀,user_b05_sales_05,Azure OpenAI에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,650,1430,2080,1.2,2026-09-12 14:30:00
1911,인사팀,user_b05_hr_28,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o,1205,418,1623,2.95,2026-08-06 10:47:00
1912,마케팅팀,user_b05_mkt_31,신제품 캠페인를 사용할 때 주의할 점을 알려줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,279,489,768,2.07,2026-02-12 17:36:00
1913,재무/기획팀,user_b05_finplan_14,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1026,451,1477,0.75,2026-09-03 14:48:00
1914,마케팅팀,user_b05_mkt_17,Node.js에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,951,1187,2138,1.42,2026-01-24 14:28:00
1915,영업팀,user_b05_sales_22,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,516,328,844,0.37,2026-08-28 09:37:00
1916,인사팀,user_b05_hr_24,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,479,1221,1700,1.01,2026-09-06 09:20:00
1917,마케팅팀,user_b05_mkt_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,785,427,1212,0.51,2026-04-20 16:55:00
1918,재무/기획팀,user_b05_finplan_01,재무/기획팀에서 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,579,1180,1759,5.89,2026-07-10 09:05:00
1919,재무/기획팀,user_b05_finplan_19,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,459,634,1093,0.58,2026-05-26 17:59:00
1920,개발팀,user_b05_dev_05,개발팀에서 공유할 React 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,748,1208,1956,1.07,2026-02-09 10:34:00
1921,고객지원팀,user_b05_cs_05,"응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,584,1071,1655,0.93,2026-02-14 09:01:00
1922,영업팀,user_b05_sales_22,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,779,1038,1817,1.22,2026-09-13 15:53:00
1923,영업팀,user_b05_sales_04,계약 성공률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,849,816,1665,1.04,2026-04-18 12:04:00
1924,재무/기획팀,user_b05_finplan_05,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,434,483,917,0.59,2026-05-11 14:43:00
1925,영업팀,user_b05_sales_06,"팀 내 공유용으로 리드 전환 관련 아이디어를 10개 제안해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,340,252,592,0.27,2026-03-07 14:01:00
1926,재무/기획팀,user_b05_finplan_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,924,1064,1988,1.01,2026-04-04 16:40:00
1927,고객지원팀,user_b05_cs_01,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,938,820,1758,4.88,2026-02-28 14:28:00
1928,마케팅팀,user_b05_mkt_21,"신제품 캠페인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,843,1150,1993,1.35,2026-09-10 15:23:00
1929,마케팅팀,user_b05_mkt_17,캠페인 ROAS 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,711,806,1517,0.77,2026-01-11 12:26:00
1930,고객지원팀,user_b05_cs_03,배송 지연 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,720,698,1418,3.35,2026-01-10 16:40:00
1931,인사팀,user_b05_hr_03,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,607,791,1398,0.94,2026-05-15 09:26:00
1932,마케팅팀,user_b05_mkt_27,"캠페인 ROAS 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,694,700,1394,0.68,2026-04-14 13:04:00
1933,마케팅팀,user_b05_mkt_31,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,782,851,1633,3.97,2026-01-15 17:37:00
1934,개발팀,user_b05_dev_08,테스트용으로 추천 후보 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,625,937,1562,4.08,2026-08-03 11:58:00
1935,마케팅팀,user_b05_mkt_05,브랜드 검색량 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,1328,594,1922,3.73,2026-04-30 13:27:00
1936,영업팀,user_b05_sales_20,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,707,578,1285,0.6,2026-03-04 09:33:00
1937,영업팀,user_b05_sales_10,"영업 파이프라인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,472,1098,1570,0.92,2026-02-18 17:22:00
1938,인사팀,user_b05_hr_09,최근 4주 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,623,935,1558,4.91,2026-02-14 11:56:00
1939,인사팀,user_b05_hr_24,"입사 초기 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,1247,411,1658,0.61,2026-02-21 10:47:00
1940,재무/기획팀,user_b05_finplan_20,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,755,1041,1796,1.22,2026-05-13 17:28:00
1941,인사팀,user_b05_hr_23,Blob Storage에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1,696,1478,2174,7.33,2026-02-04 13:21:00
1942,영업팀,user_b05_sales_07,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,637,759,1396,3.46,2026-05-22 17:28:00
1943,마케팅팀,user_b05_mkt_11,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,528,608,1136,0.74,2026-09-09 15:24:00
1944,영업팀,user_b05_sales_01,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1,502,799,1301,4.15,2026-08-05 15:29:00
1945,마케팅팀,user_b05_mkt_21,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,683,762,1445,0.73,2026-09-10 13:08:00
1946,인사팀,user_b05_hr_05,지난달 성과 리뷰 성과를 임원 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,576,844,1420,0.76,2026-04-26 16:34:00
1947,재무/기획팀,user_b05_finplan_14,매출과 비용 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,701,778,1479,0.74,2026-05-19 09:04:00
1948,개발팀,user_b05_dev_13,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,867,741,1608,0.97,2026-03-28 12:19:00
1949,인사팀,user_b05_hr_09,성과 리뷰와 Django의 차이를 비교해줘,gpt-4o-mini,162,303,465,0.26,2026-07-09 10:11:00
1950,인사팀,user_b05_hr_33,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,864,1134,1998,1.04,2026-01-14 14:44:00
1951,영업팀,user_b05_sales_09,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1088,773,1861,0.84,2026-06-02 09:55:00
1952,마케팅팀,user_b05_mkt_09,이번 주 전환율 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,760,1244,2004,1.1,2026-01-26 16:43:00
1953,재무/기획팀,user_b05_finplan_18,"서비스 로드맵 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,524,873,1397,0.99,2026-03-13 14:28:00
1954,개발팀,user_b05_dev_25,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,334,551,885,0.49,2026-01-06 11:09:00
1955,개발팀,user_b05_dev_23,PostgreSQL에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,515,970,1485,1.07,2026-09-09 11:30:00
1956,마케팅팀,user_b05_mkt_31,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,757,782,1539,0.76,2026-04-12 11:55:00
1957,영업팀,user_b05_sales_13,분기 영업 전략의 개념을 비전공자도 이해할 수 있게 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,195,498,693,2.0,2026-04-02 13:10:00
1958,재무/기획팀,user_b05_finplan_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1000,643,1643,0.93,2026-06-18 11:17:00
1959,개발팀,user_b05_dev_37,개발팀에서 공유할 Python 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,791,1019,1810,5.51,2026-07-28 12:34:00
1960,고객지원팀,user_b05_cs_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,829,661,1490,0.69,2026-06-22 16:41:00
1961,고객지원팀,user_b05_cs_12,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1200,465,1665,0.64,2026-04-24 17:22:00
1962,개발팀,user_b05_dev_27,팀 내 공유용으로 SQLAlchemy 관련 아이디어를 10개 제안해줘,gpt-4o-mini,158,283,441,0.25,2026-01-13 13:30:00
1963,개발팀,user_b05_dev_30,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1077,644,1721,0.74,2026-09-10 11:42:00
1964,마케팅팀,user_b05_mkt_18,브랜드 검색량 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,772,992,1764,4.45,2026-04-28 09:11:00
1965,재무/기획팀,user_b05_finplan_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,742,818,1560,0.78,2026-02-08 11:56:00
1966,재무/기획팀,user_b05_finplan_18,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,322,424,746,0.5,2026-05-13 15:50:00
1967,영업팀,user_b05_sales_08,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,785,1066,1851,0.97,2026-02-28 14:43:00
1968,개발팀,user_b05_dev_30,SQLAlchemy를 사용할 때 주의할 점을 알려줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,187,227,414,1.03,2026-06-01 13:48:00
1969,고객지원팀,user_b05_cs_06,"결제 오류 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,1058,542,1600,0.66,2026-09-22 12:30:00
1970,영업팀,user_b05_sales_03,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1028,421,1449,0.73,2026-02-15 13:14:00
1971,재무/기획팀,user_b05_finplan_01,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4.1-mini,889,1215,2104,1.43,2026-01-28 09:19:00
1972,재무/기획팀,user_b05_finplan_20,"도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,942,1046,1988,1.28,2026-06-25 14:29:00
1973,개발팀,user_b05_dev_23,가상 구독 상품 사용자 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,425,301,726,0.42,2026-05-13 10:02:00
1974,개발팀,user_b05_dev_16,최근 4주 FastAPI 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o,349,926,1275,3.7,2026-05-18 09:03:00
1975,재무/기획팀,user_b05_finplan_10,재무/기획팀에서 공유할 예산 계획 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,839,1105,1944,1.02,2026-04-22 12:00:00
1976,재무/기획팀,user_b05_finplan_09,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4o-mini,1140,765,1905,0.84,2026-09-04 12:12:00
1977,인사팀,user_b05_hr_23,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1,885,648,1533,4.07,2026-03-09 14:36:00
1978,개발팀,user_b05_dev_02,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o,1403,557,1960,3.69,2026-02-07 10:15:00
1979,인사팀,user_b05_hr_10,최근 4주 조직문화 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,738,823,1561,1.01,2026-05-30 15:17:00
1980,개발팀,user_b05_dev_26,"대시보드 API 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,523,1006,1529,0.86,2026-03-17 11:55:00
1981,영업팀,user_b05_sales_22,에러율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,969,609,1578,0.69,2026-05-27 14:11:00
1982,재무/기획팀,user_b05_finplan_10,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,872,511,1383,0.76,2026-04-08 12:49:00
1983,마케팅팀,user_b05_mkt_20,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,839,938,1777,1.15,2026-07-25 09:12:00
1984,인사팀,user_b05_hr_02,HR 리더십와 GitHub Actions의 차이를 비교해줘,gpt-4o-mini,244,486,730,0.42,2026-05-24 17:07:00
1985,마케팅팀,user_b05_mkt_31,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,1010,885,1895,0.9,2026-02-10 16:17:00
1986,고객지원팀,user_b05_cs_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1131,541,1672,0.68,2026-01-31 11:37:00
1987,인사팀,user_b05_hr_21,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o,466,1411,1877,5.56,2026-09-04 15:51:00
1988,마케팅팀,user_b05_mkt_21,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,593,1080,1673,1.2,2026-06-09 15:30:00
1989,마케팅팀,user_b05_mkt_06,다음 달 전환율 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1,546,660,1206,3.62,2026-08-12 09:24:00
1990,마케팅팀,user_b05_mkt_27,2분기 전환율 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,554,1167,1721,0.99,2026-09-10 15:44:00
1991,고객지원팀,user_b05_cs_03,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,673,1090,1763,1.24,2026-09-01 12:57:00
1992,영업팀,user_b05_sales_04,파일럿 고객 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,367,747,1114,0.64,2026-03-23 13:15:00
1993,인사팀,user_b05_hr_32,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,368,355,723,1.71,2026-07-31 15:50:00
1994,인사팀,user_b05_hr_29,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,277,595,872,0.65,2026-07-05 09:18:00
1995,고객지원팀,user_b05_cs_09,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,375,310,685,0.32,2026-07-08 17:34:00
1996,개발팀,user_b05_dev_20,"SQLAlchemy 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,683,840,1523,1.01,2026-07-08 11:59:00
1997,고객지원팀,user_b05_cs_11,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,994,376,1370,0.52,2026-01-04 12:29:00
1998,영업팀,user_b05_sales_09,대형 고객 제안 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,451,870,1321,0.75,2026-05-29 16:46:00
1999,마케팅팀,user_b05_mkt_14,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,733,911,1644,0.85,2026-02-25 15:01:00
2000,개발팀,user_b05_dev_34,가상고객A 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,574,404,978,0.44,2026-06-05 16:57:00
2001,영업팀,user_b05_sales_05,리드 전환를 사용할 때 주의할 점을 알려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,265,316,581,0.38,2026-02-03 15:51:00
2002,재무/기획팀,user_b05_finplan_20,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,762,615,1377,0.64,2026-05-20 13:19:00
2003,마케팅팀,user_b05_mkt_33,시장 조사 용어의 의미와 예시를 간단히 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,145,406,551,0.33,2026-08-14 14:28:00
2004,재무/기획팀,user_b05_finplan_09,팀 내 공유용으로 MAU 관련 아이디어를 10개 제안해줘,gpt-4o,354,220,574,1.21,2026-08-18 13:29:00
2005,고객지원팀,user_b05_cs_17,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,466,1055,1521,4.3,2026-02-17 10:28:00
2006,영업팀,user_b05_sales_11,"매출 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,868,1034,1902,0.97,2026-03-27 12:43:00
2007,인사팀,user_b05_hr_07,"조직문화 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,368,880,1248,0.73,2026-04-12 15:59:00
2008,마케팅팀,user_b05_mkt_12,캠페인 ROAS 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,899,528,1427,0.79,2026-08-05 15:28:00
2009,영업팀,user_b05_sales_02,2분기 리드 육성 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,537,887,1424,0.78,2026-09-02 09:30:00
