log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
1994,영업팀,user_b03_sales_07,데모고객D에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,572,404,976,0.44,2026-08-13 11:55:00
1995,영업팀,user_b03_sales_18,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,437,435,872,2.07,2026-08-02 09:27:00
1996,재무/기획팀,user_b03_finplan_01,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,747,879,1626,0.83,2026-03-23 12:13:00
1997,마케팅팀,user_b03_mkt_24,마케팅팀에서 공유할 브랜드 검색량 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,676,1004,1680,0.9,2026-03-08 16:59:00
1998,영업팀,user_b03_sales_11,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,333,366,699,0.35,2026-01-15 14:36:00
1999,마케팅팀,user_b03_mkt_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,894,666,1560,0.71,2026-02-01 16:02:00
2000,고객지원팀,user_b03_cs_07,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,687,829,1516,3.77,2026-05-14 16:47:00
2001,개발팀,user_b03_dev_12,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,529,664,1193,0.62,2026-06-24 12:18:00
2002,영업팀,user_b03_sales_11,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,1233,562,1795,4.22,2026-07-19 17:01:00
2003,마케팅팀,user_b03_mkt_15,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,674,720,1394,0.69,2026-04-25 13:38:00
2004,개발팀,user_b03_dev_04,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,480,582,1062,0.54,2026-07-16 17:39:00
2005,인사팀,user_b03_hr_02,다음 달 성과 리뷰 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,526,704,1230,0.65,2026-01-12 16:26:00
2006,마케팅팀,user_b03_mkt_17,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,652,578,1230,0.59,2026-02-15 17:26:00
2007,재무/기획팀,user_b03_finplan_27,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,547,526,1073,0.52,2026-02-23 14:15:00
2008,영업팀,user_b03_sales_09,리드 전환의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,228,298,526,0.35,2026-07-19 16:49:00
2009,인사팀,user_b03_hr_04,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,820,420,1240,0.51,2026-03-13 11:27:00
2010,인사팀,user_b03_hr_03,팀 내 공유용으로 입사 초기 이탈률 관련 아이디어를 10개 제안해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,351,396,747,0.38,2026-03-21 15:12:00
2011,고객지원팀,user_b03_cs_06,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o,836,671,1507,3.4,2026-02-17 14:46:00
2012,고객지원팀,user_b03_cs_07,상담 스크립트의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,303,323,626,0.31,2026-03-19 13:02:00
2013,마케팅팀,user_b03_mkt_23,캠페인 ROAS 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,315,1126,1441,1.16,2026-09-10 17:33:00
2014,영업팀,user_b03_sales_14,제안서 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,788,391,1179,0.48,2026-05-14 17:33:00
2015,개발팀,user_b03_dev_10,Blob Storage의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,377,407,784,1.9,2026-06-19 14:03:00
2016,재무/기획팀,user_b03_finplan_30,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,532,654,1186,0.78,2026-07-01 11:07:00
2017,인사팀,user_b03_hr_14,HR 리더십 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,605,955,1560,0.85,2026-06-10 13:01:00
2018,고객지원팀,user_b03_cs_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,840,536,1376,0.6,2026-07-29 14:28:00
2019,영업팀,user_b03_sales_23,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,477,867,1344,0.97,2026-03-20 12:22:00
2020,영업팀,user_b03_sales_12,영업팀에서 공유할 리드 전환 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,669,952,1621,0.86,2026-04-16 16:17:00
2021,고객지원팀,user_b03_cs_20,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,387,443,830,0.54,2026-03-21 12:07:00
2022,고객지원팀,user_b03_cs_22,FAQ 구조 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1164,767,1931,1.1,2026-02-26 16:47:00
2023,영업팀,user_b03_sales_22,"영업 파이프라인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,627,1199,1826,1.33,2026-01-24 13:28:00
2024,인사팀,user_b03_hr_01,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,542,540,1082,0.53,2026-05-11 09:14:00
2025,영업팀,user_b03_sales_20,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,461,559,1020,0.52,2026-09-06 11:04:00
2026,영업팀,user_b03_sales_19,제안서 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1051,755,1806,0.81,2026-08-31 14:57:00
2027,영업팀,user_b03_sales_08,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,432,622,1054,0.56,2026-07-12 10:12:00
2028,고객지원팀,user_b03_cs_22,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,635,616,1251,0.61,2026-01-02 12:11:00
2029,영업팀,user_b03_sales_13,"고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,245,526,771,2.16,2026-09-10 16:56:00
2030,마케팅팀,user_b03_mkt_27,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,258,562,820,0.47,2026-07-16 10:58:00
2031,마케팅팀,user_b03_mkt_23,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,882,546,1428,0.62,2026-01-25 09:42:00
2032,개발팀,user_b03_dev_28,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,610,510,1120,0.53,2026-07-07 09:13:00
2033,고객지원팀,user_b03_cs_20,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,352,429,781,0.4,2026-02-07 11:27:00
2034,재무/기획팀,user_b03_finplan_12,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,439,1109,1548,0.92,2026-05-19 13:53:00
2035,영업팀,user_b03_sales_21,샘플고객B 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,380,467,847,0.44,2026-06-06 17:42:00
2036,영업팀,user_b03_sales_14,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,605,506,1111,0.52,2026-07-16 10:41:00
2037,개발팀,user_b03_dev_24,React 성과 데이터를 표로 요약하고 해석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,786,561,1347,0.78,2026-01-03 11:16:00
2038,마케팅팀,user_b03_mkt_05,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,577,743,1320,0.69,2026-05-12 11:13:00
2039,영업팀,user_b03_sales_06,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,935,928,1863,5.34,2026-09-29 11:58:00
2040,영업팀,user_b03_sales_24,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,386,473,859,0.44,2026-05-17 14:41:00
2041,고객지원팀,user_b03_cs_04,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,236,406,642,0.46,2026-02-27 13:02:00
2042,개발팀,user_b03_dev_26,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,900,529,1429,2.97,2026-06-03 09:54:00
2043,재무/기획팀,user_b03_finplan_23,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,1018,1002,2020,0.99,2026-06-26 14:52:00
2044,고객지원팀,user_b03_cs_19,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,628,632,1260,0.62,2026-07-14 12:23:00
2045,영업팀,user_b03_sales_19,Node.js에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,942,1479,2421,1.31,2026-04-30 14:58:00
2046,개발팀,user_b03_dev_17,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,999,982,1981,1.24,2026-02-12 12:01:00
2047,개발팀,user_b03_dev_24,마스킹 모듈 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,553,1164,1717,1.27,2026-08-26 15:00:00
2048,고객지원팀,user_b03_cs_10,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,257,631,888,0.52,2026-06-21 17:26:00
2049,고객지원팀,user_b03_cs_14,샘플고객B 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4.1,316,749,1065,3.66,2026-05-14 15:46:00
2050,영업팀,user_b03_sales_06,분기 영업 전략 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,589,877,1466,0.79,2026-09-09 11:22:00
2051,고객지원팀,user_b03_cs_18,이번 달 FAQ 구조 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,655,706,1361,0.68,2026-05-06 14:30:00
2052,인사팀,user_b03_hr_15,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,484,681,1165,0.62,2026-08-12 16:14:00
2053,고객지원팀,user_b03_cs_15,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1,913,612,1525,3.96,2026-01-19 17:15:00
2054,인사팀,user_b03_hr_05,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,863,815,1678,0.81,2026-05-12 15:56:00
2055,고객지원팀,user_b03_cs_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,764,1119,1883,1.01,2026-06-20 17:50:00
2056,재무/기획팀,user_b03_finplan_12,"MAU 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,1329,720,2049,1.1,2026-04-04 14:05:00
2057,영업팀,user_b03_sales_02,계약 성공률 용어의 의미와 예시를 간단히 정리해줘,gpt-4o,107,496,603,1.88,2026-07-04 11:56:00
2058,개발팀,user_b03_dev_11,Python와 Node.js의 차이를 비교해줘,gpt-4o-mini,121,428,549,0.34,2026-03-16 15:25:00
2059,고객지원팀,user_b03_cs_10,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,892,573,1465,0.64,2026-03-12 16:33:00
2060,마케팅팀,user_b03_mkt_12,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,368,735,1103,0.63,2026-05-29 13:21:00
2061,고객지원팀,user_b03_cs_02,Python 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,300,505,805,2.15,2026-07-08 15:09:00
2062,고객지원팀,user_b03_cs_05,FAQ 구조의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,272,227,499,0.23,2026-02-10 17:42:00
2063,영업팀,user_b03_sales_08,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,341,629,970,0.54,2026-08-11 17:15:00
2064,재무/기획팀,user_b03_finplan_10,투자 우선순위 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,777,711,1488,0.71,2026-08-15 10:02:00
2065,개발팀,user_b03_dev_31,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1,1300,692,1992,4.87,2026-09-06 12:00:00
2066,마케팅팀,user_b03_mkt_11,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,717,740,1457,0.72,2026-01-13 15:54:00
2067,고객지원팀,user_b03_cs_03,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,1188,683,1871,0.8,2026-03-14 09:46:00
2068,마케팅팀,user_b03_mkt_01,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1094,1473,2567,1.35,2026-03-13 11:36:00
2069,개발팀,user_b03_dev_04,"PostgreSQL에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,655,994,1649,0.89,2026-08-31 16:43:00
2070,영업팀,user_b03_sales_25,Azure OpenAI에서 분류 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,527,1029,1556,0.88,2026-07-20 15:50:00
2071,개발팀,user_b03_dev_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,445,657,1102,0.59,2026-01-01 15:40:00
2072,재무/기획팀,user_b03_finplan_24,MAU 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,623,1053,1676,0.92,2026-08-02 09:01:00
2073,재무/기획팀,user_b03_finplan_22,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,321,427,748,0.39,2026-02-16 15:13:00
2074,개발팀,user_b03_dev_26,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,471,489,960,0.47,2026-04-17 09:58:00
2075,재무/기획팀,user_b03_finplan_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,1274,431,1705,3.72,2026-06-16 16:01:00
2076,마케팅팀,user_b03_mkt_06,샘플고객B 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,452,510,962,0.49,2026-03-19 17:31:00
2077,개발팀,user_b03_dev_05,개발팀에서 공유할 FastAPI 결과 보고서를 1페이지 분량으로 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,432,1235,1667,1.01,2026-01-12 11:31:00
2078,인사팀,user_b03_hr_08,"가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o,334,346,680,1.63,2026-02-01 11:32:00
2079,영업팀,user_b03_sales_01,영업 파이프라인 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1225,790,2015,0.88,2026-06-04 15:12:00
2080,고객지원팀,user_b03_cs_13,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,392,467,859,0.44,2026-01-27 09:07:00
2081,재무/기획팀,user_b03_finplan_19,Blob Storage를 사용할 때 주의할 점을 알려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,327,313,640,0.31,2026-03-31 16:03:00
2082,인사팀,user_b03_hr_12,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,287,726,1013,0.6,2026-01-02 17:38:00
2083,재무/기획팀,user_b03_finplan_17,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,625,749,1374,0.7,2026-07-12 16:10:00
2084,마케팅팀,user_b03_mkt_25,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,356,722,1078,0.62,2026-05-13 12:04:00
2085,개발팀,user_b03_dev_16,마스킹 모듈 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,920,616,1536,0.68,2026-08-20 13:17:00
2086,재무/기획팀,user_b03_finplan_05,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,522,616,1138,0.58,2026-04-16 12:26:00
2087,개발팀,user_b03_dev_19,비동기 처리 용어의 의미와 예시를 간단히 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,376,464,840,0.43,2026-08-19 14:44:00
2088,마케팅팀,user_b03_mkt_04,광고 클릭률 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,779,747,1526,0.95,2026-04-04 09:53:00
2089,재무/기획팀,user_b03_finplan_31,사업 전략의 개념을 비전공자도 이해할 수 있게 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,275,428,703,2.23,2026-04-17 17:39:00
2090,고객지원팀,user_b03_cs_17,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,518,496,1014,0.63,2026-01-15 16:03:00
2091,마케팅팀,user_b03_mkt_29,브랜드 검색량의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1,384,270,654,1.72,2026-08-13 14:41:00
2092,재무/기획팀,user_b03_finplan_21,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,587,781,1368,0.72,2026-05-12 11:03:00
2093,고객지원팀,user_b03_cs_08,배송 지연 성과 데이터를 표로 요약하고 해석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,807,918,1725,1.12,2026-09-17 13:44:00
2094,영업팀,user_b03_sales_09,견적 안내 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1204,799,2003,0.89,2026-01-03 17:05:00
2095,인사팀,user_b03_hr_14,PostgreSQL에서 알림 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1,909,1082,1991,5.96,2026-04-25 11:16:00
2096,고객지원팀,user_b03_cs_23,"2분기 결제 오류 성과를 임원 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1,336,991,1327,4.72,2026-03-20 14:52:00
2097,마케팅팀,user_b03_mkt_21,신제품 캠페인 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,936,663,1599,0.72,2026-07-12 11:46:00
2098,개발팀,user_b03_dev_12,FastAPI와 Django의 차이를 비교해줘,gpt-4.1-mini,89,270,359,0.28,2026-02-07 14:53:00
2099,영업팀,user_b03_sales_15,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,496,502,998,0.49,2026-08-29 14:28:00
2100,고객지원팀,user_b03_cs_07,데모고객D에게 보낼 후속 안내 메일을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,371,617,988,0.7,2026-07-31 17:11:00
2101,개발팀,user_b03_dev_06,개발팀에서 공유할 Blob Storage 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,824,1015,1839,0.95,2026-04-23 16:27:00
2102,고객지원팀,user_b03_cs_19,FAQ 구조 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,858,804,1662,1.03,2026-01-04 12:44:00
2103,마케팅팀,user_b03_mkt_19,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,620,1280,1900,1.4,2026-04-13 14:48:00
2104,고객지원팀,user_b03_cs_06,데모고객D 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,359,746,1105,0.81,2026-06-26 13:25:00
2105,개발팀,user_b03_dev_27,대시보드 API 성과 데이터를 표로 요약하고 해석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,470,917,1387,3.82,2026-06-09 17:17:00
2106,재무/기획팀,user_b03_finplan_20,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,954,1439,2393,1.29,2026-05-14 16:48:00
2107,개발팀,user_b03_dev_18,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,950,517,1467,0.62,2026-08-17 10:15:00
2108,영업팀,user_b03_sales_12,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,847,540,1387,0.78,2026-08-16 09:46:00
2109,고객지원팀,user_b03_cs_02,응답 시간의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o,339,336,675,1.6,2026-02-01 13:20:00
2110,영업팀,user_b03_sales_16,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,463,702,1165,0.63,2026-03-21 12:31:00
2111,영업팀,user_b03_sales_15,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,660,996,1656,0.89,2026-03-07 16:11:00
2112,인사팀,user_b03_hr_17,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,839,633,1472,0.67,2026-03-21 11:06:00
2113,재무/기획팀,user_b03_finplan_23,데모고객D 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,602,495,1097,0.51,2026-06-01 12:57:00
2114,재무/기획팀,user_b03_finplan_28,경쟁사 분석의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,327,484,811,0.43,2026-09-26 17:15:00
2115,마케팅팀,user_b03_mkt_28,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,588,491,1079,0.51,2026-01-31 15:20:00
2116,고객지원팀,user_b03_cs_19,이번 달 환불 정책 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,456,997,1453,0.84,2026-09-20 10:43:00
2117,영업팀,user_b03_sales_25,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,480,486,966,0.47,2026-09-01 14:12:00
2118,마케팅팀,user_b03_mkt_09,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,426,647,1073,0.58,2026-09-18 11:04:00
2119,재무/기획팀,user_b03_finplan_21,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1055,778,1833,1.07,2026-06-28 09:52:00
2120,인사팀,user_b03_hr_16,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,316,578,894,0.5,2026-09-21 14:36:00
2121,고객지원팀,user_b03_cs_22,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,353,682,1035,2.84,2026-07-11 13:15:00
2122,고객지원팀,user_b03_cs_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,605,740,1345,0.69,2026-09-05 11:29:00
2123,재무/기획팀,user_b03_finplan_20,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,732,817,1549,0.78,2026-01-13 14:33:00
2124,개발팀,user_b03_dev_12,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1,403,760,1163,3.84,2026-01-29 14:45:00
2125,영업팀,user_b03_sales_21,Node.js에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,490,1008,1498,1.1,2026-01-11 11:37:00
