log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
2144,재무/기획팀,user_b04_finplan_17,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,1108,607,1715,0.93,2026-07-28 15:32:00
2145,재무/기획팀,user_b04_finplan_27,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,615,737,1352,0.89,2026-01-22 15:56:00
2146,영업팀,user_b04_sales_14,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4o-mini,713,362,1075,0.44,2026-01-23 09:27:00
2147,고객지원팀,user_b04_cs_08,"결제 오류 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,706,571,1277,0.76,2026-06-25 12:37:00
2148,인사팀,user_b04_hr_21,"채용공고의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,236,258,494,0.25,2026-07-14 10:48:00
2149,개발팀,user_b04_dev_33,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,757,993,1750,0.91,2026-02-26 14:41:00
2150,영업팀,user_b04_sales_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1155,719,1874,1.05,2026-03-23 12:29:00
2151,인사팀,user_b04_hr_09,React에서 대시보드 기능을 구현하는 예시 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1042,1461,2503,1.33,2026-06-20 11:00:00
2152,영업팀,user_b04_sales_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,876,1077,1953,1.29,2026-09-18 13:06:00
2153,고객지원팀,user_b04_cs_01,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1066,941,2007,0.95,2026-05-22 12:39:00
2154,영업팀,user_b04_sales_11,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,377,1182,1559,1.23,2026-09-17 10:35:00
2155,영업팀,user_b04_sales_13,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,1386,530,1916,0.74,2026-05-18 09:45:00
2156,마케팅팀,user_b04_mkt_16,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,491,891,1382,0.77,2026-03-30 10:34:00
2157,재무/기획팀,user_b04_finplan_10,지난달 투자 우선순위 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,698,1208,1906,1.06,2026-05-05 16:49:00
2158,인사팀,user_b04_hr_18,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1,769,1030,1799,5.53,2026-04-06 09:21:00
2159,마케팅팀,user_b04_mkt_11,캠페인 ROAS 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,655,668,1323,0.84,2026-02-18 17:38:00
2160,고객지원팀,user_b04_cs_08,"응답 시간 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4o-mini,373,1134,1507,0.92,2026-04-29 16:35:00
2161,재무/기획팀,user_b04_finplan_31,지난달 매출과 비용 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,725,966,1691,1.14,2026-07-28 17:54:00
2162,개발팀,user_b04_dev_09,클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,825,992,1817,0.93,2026-04-09 15:19:00
2163,인사팀,user_b04_hr_11,조직문화의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,227,519,746,0.56,2026-07-13 10:04:00
2164,고객지원팀,user_b04_cs_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,721,996,1717,0.91,2026-05-25 09:27:00
2165,재무/기획팀,user_b04_finplan_21,"재무/기획팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,840,1072,1912,0.99,2026-05-30 10:33:00
2166,개발팀,user_b04_dev_16,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,623,833,1456,0.76,2026-05-25 13:20:00
2167,재무/기획팀,user_b04_finplan_30,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,332,304,636,0.39,2026-03-02 12:57:00
2168,인사팀,user_b04_hr_02,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,557,840,1397,0.97,2026-02-15 13:03:00
2169,고객지원팀,user_b04_cs_10,"배송 지연 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4o-mini,388,1094,1482,0.89,2026-01-23 12:18:00
2170,고객지원팀,user_b04_cs_08,가상 구독 상품 사용자 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,481,658,1139,0.6,2026-06-05 09:01:00
2171,재무/기획팀,user_b04_finplan_30,"예산 계획 용어의 의미와 예시를 간단히 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,145,228,373,0.26,2026-07-22 17:11:00
2172,개발팀,user_b04_dev_20,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,853,997,1850,0.94,2026-07-06 11:50:00
2173,재무/기획팀,user_b04_finplan_09,재무/기획팀에서 공유할 기능 채택률 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,476,1282,1758,1.05,2026-06-01 11:45:00
2174,고객지원팀,user_b04_cs_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,739,1284,2023,1.44,2026-09-20 12:46:00
2175,개발팀,user_b04_dev_34,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,663,744,1407,0.71,2026-01-09 17:12:00
2176,고객지원팀,user_b04_cs_10,React 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,336,275,611,0.28,2026-04-14 11:32:00
2177,개발팀,user_b04_dev_09,"마스킹 모듈의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,252,508,760,2.1,2026-04-16 16:44:00
2178,마케팅팀,user_b04_mkt_24,"매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,597,659,1256,3.06,2026-09-10 17:08:00
2179,영업팀,user_b04_sales_07,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,1310,478,1788,0.87,2026-04-23 12:00:00
2180,개발팀,user_b04_dev_35,"React 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o,186,224,410,1.02,2026-09-01 17:33:00
2181,고객지원팀,user_b04_cs_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,991,814,1805,0.84,2026-04-06 12:49:00
2182,인사팀,user_b04_hr_08,"면접 피드백 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,867,687,1554,0.72,2026-05-17 11:10:00
2183,인사팀,user_b04_hr_05,성과 리뷰의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,170,408,578,0.44,2026-09-25 17:04:00
2184,인사팀,user_b04_hr_15,HR 리더십 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,828,677,1505,0.7,2026-08-17 10:22:00
2185,재무/기획팀,user_b04_finplan_32,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,640,1106,1746,4.69,2026-01-17 09:24:00
2186,재무/기획팀,user_b04_finplan_05,최근 4주 사업 전략 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,720,756,1476,0.94,2026-03-02 14:16:00
2187,개발팀,user_b04_dev_18,다음 달 추천 후보 API 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,798,1105,1903,1.01,2026-02-14 13:09:00
2188,마케팅팀,user_b04_mkt_23,SNS 콘텐츠 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,681,885,1566,0.82,2026-06-23 11:46:00
2189,인사팀,user_b04_hr_01,다음 달 지원자 수 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,317,1164,1481,0.93,2026-07-17 09:20:00
2190,마케팅팀,user_b04_mkt_08,고객 세그먼트 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,840,424,1264,0.52,2026-09-28 12:32:00
2191,고객지원팀,user_b04_cs_11,환불 정책 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,1006,734,1740,0.79,2026-04-06 17:09:00
2192,영업팀,user_b04_sales_06,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,699,786,1485,0.96,2026-09-22 13:13:00
2193,재무/기획팀,user_b04_finplan_31,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,680,467,1147,0.51,2026-03-09 16:21:00
2194,재무/기획팀,user_b04_finplan_20,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,931,1063,1994,1.3,2026-04-01 12:52:00
2195,마케팅팀,user_b04_mkt_13,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,461,1452,1913,1.17,2026-02-02 10:17:00
2196,마케팅팀,user_b04_mkt_21,마케팅팀에서 공유할 랜딩페이지 이탈률 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,517,1290,1807,1.37,2026-01-07 09:03:00
2197,고객지원팀,user_b04_cs_10,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,665,829,1494,0.77,2026-08-14 09:37:00
2198,인사팀,user_b04_hr_05,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,808,755,1563,0.75,2026-05-06 14:45:00
2199,고객지원팀,user_b04_cs_13,팀 내 공유용으로 상담 스크립트 관련 아이디어를 10개 제안해줘,gpt-4o-mini,138,446,584,0.36,2026-07-20 09:00:00
2200,마케팅팀,user_b04_mkt_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1122,605,1727,0.72,2026-04-01 10:35:00
2201,인사팀,user_b04_hr_08,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,526,935,1461,1.05,2026-09-25 14:48:00
2202,영업팀,user_b04_sales_18,팀 내 공유용으로 견적 안내 관련 아이디어를 10개 제안해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,376,317,693,0.33,2026-04-24 12:45:00
2203,고객지원팀,user_b04_cs_09,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,555,1135,1690,1.24,2026-07-08 15:03:00
2204,재무/기획팀,user_b04_finplan_20,다음 달 서비스 로드맵 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,779,1101,1880,4.85,2026-02-25 14:05:00
2205,인사팀,user_b04_hr_13,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1252,598,1850,0.75,2026-01-21 11:04:00
2206,영업팀,user_b04_sales_15,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,261,468,729,0.41,2026-01-12 12:03:00
2207,개발팀,user_b04_dev_36,Azure OpenAI 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,601,981,1582,4.2,2026-09-29 17:41:00
2208,재무/기획팀,user_b04_finplan_04,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,835,1101,1936,1.3,2026-05-01 10:03:00
2209,고객지원팀,user_b04_cs_08,고객 불만 응대 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,1098,729,1827,0.81,2026-03-29 12:55:00
2210,고객지원팀,user_b04_cs_06,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,255,385,640,0.34,2026-06-20 11:24:00
2211,영업팀,user_b04_sales_30,영업 파이프라인와 PostgreSQL의 차이를 비교해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,168,275,443,0.24,2026-09-11 13:30:00
2212,인사팀,user_b04_hr_02,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,895,601,1496,0.66,2026-05-19 11:54:00
2213,개발팀,user_b04_dev_26,Azure OpenAI의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,178,478,656,0.39,2026-09-17 14:21:00
2214,마케팅팀,user_b04_mkt_08,시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1,502,820,1322,4.24,2026-02-08 11:03:00
2215,재무/기획팀,user_b04_finplan_09,기능 채택률를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,298,311,609,0.39,2026-02-09 09:57:00
2216,인사팀,user_b04_hr_21,조직문화 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1,578,1259,1837,6.22,2026-06-15 12:07:00
2217,개발팀,user_b04_dev_02,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,735,1000,1735,0.91,2026-08-10 16:45:00
2218,재무/기획팀,user_b04_finplan_26,매출과 비용 용어의 의미와 예시를 간단히 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,182,463,645,0.38,2026-07-17 17:35:00
2219,재무/기획팀,user_b04_finplan_01,FastAPI와 Blob Storage의 차이를 비교해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,158,431,589,1.72,2026-02-28 14:07:00
2220,영업팀,user_b04_sales_32,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1,608,1432,2040,7.0,2026-07-07 17:49:00
2221,영업팀,user_b04_sales_13,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,516,671,1187,0.62,2026-02-03 13:38:00
2222,인사팀,user_b04_hr_09,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,906,1103,2009,1.33,2026-04-08 10:49:00
2223,마케팅팀,user_b04_mkt_03,마케팅팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,707,839,1546,1.01,2026-05-18 13:37:00
2224,인사팀,user_b04_hr_17,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,646,778,1424,0.73,2026-05-08 15:52:00
2225,개발팀,user_b04_dev_07,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,564,1182,1746,1.29,2026-03-17 15:36:00
2226,마케팅팀,user_b04_mkt_02,"첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1130,523,1653,0.67,2026-04-12 11:18:00
2227,재무/기획팀,user_b04_finplan_19,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,716,383,1099,0.59,2026-08-23 12:58:00
2228,개발팀,user_b04_dev_01,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o-mini,624,975,1599,0.87,2026-03-18 14:49:00
2229,인사팀,user_b04_hr_07,인사팀에서 공유할 지원자 수 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,754,730,1484,0.93,2026-06-28 16:19:00
2230,인사팀,user_b04_hr_12,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1203,437,1640,0.8,2026-05-11 16:17:00
2231,인사팀,user_b04_hr_02,Python에서 분류 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,458,982,1440,0.83,2026-08-17 09:56:00
2232,개발팀,user_b04_dev_15,추천 후보 API 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,964,717,1681,0.76,2026-02-14 13:20:00
2233,개발팀,user_b04_dev_29,"FastAPI 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,724,1139,1863,1.01,2026-01-30 11:53:00
2234,개발팀,user_b04_dev_19,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,613,922,1535,1.06,2026-03-19 15:35:00
2235,인사팀,user_b04_hr_05,"팀 내 공유용으로 교육 만족도 관련 아이디어를 10개 제안해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,140,346,486,0.29,2026-04-18 12:13:00
2236,고객지원팀,user_b04_cs_07,이번 주 결제 오류 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,832,1259,2091,1.13,2026-02-11 16:39:00
2237,영업팀,user_b04_sales_31,"고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,471,463,934,0.46,2026-05-29 12:54:00
2238,인사팀,user_b04_hr_12,다음 달 입사 초기 이탈률 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,642,1075,1717,1.21,2026-07-21 17:41:00
2239,재무/기획팀,user_b04_finplan_07,투자 우선순위 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,1342,707,2049,1.1,2026-01-31 12:24:00
2240,재무/기획팀,user_b04_finplan_15,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,849,710,1559,0.73,2026-08-02 13:45:00
2241,인사팀,user_b04_hr_17,데모고객D 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,628,342,970,0.52,2026-06-12 09:52:00
2242,인사팀,user_b04_hr_08,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘",gpt-4.1,1294,581,1875,4.39,2026-02-22 11:28:00
2243,인사팀,user_b04_hr_11,채용공고 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,472,920,1392,0.79,2026-04-18 17:29:00
2244,영업팀,user_b04_sales_17,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,992,1458,2450,1.31,2026-03-26 12:42:00
2245,고객지원팀,user_b04_cs_15,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,627,572,1199,0.74,2026-09-28 09:09:00
2246,인사팀,user_b04_hr_07,"분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,835,931,1766,1.14,2026-02-03 10:03:00
2247,고객지원팀,user_b04_cs_09,배송 지연 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,784,375,1159,0.47,2026-01-02 17:24:00
2248,고객지원팀,user_b04_cs_04,React와 Blob Storage의 차이를 비교해줘,gpt-4o,230,377,607,1.61,2026-02-28 17:20:00
2249,재무/기획팀,user_b04_finplan_06,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,948,375,1323,0.66,2026-07-05 17:35:00
2250,개발팀,user_b04_dev_13,마스킹 모듈를 사용할 때 주의할 점을 알려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,118,398,516,0.32,2026-09-04 15:02:00
2251,인사팀,user_b04_hr_20,"사내 교육 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,592,1210,1802,1.32,2026-04-02 09:06:00
2252,인사팀,user_b04_hr_13,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1095,406,1501,0.73,2026-02-28 12:10:00
2253,재무/기획팀,user_b04_finplan_32,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,890,638,1528,0.69,2026-01-20 13:27:00
2254,재무/기획팀,user_b04_finplan_05,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,939,1047,1986,1.0,2026-07-14 12:08:00
2255,인사팀,user_b04_hr_16,PostgreSQL에서 대시보드 기능을 구현하는 예시 코드를 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1,870,769,1639,4.56,2026-01-17 14:57:00
2256,인사팀,user_b04_hr_02,성과 리뷰 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,591,507,1098,0.52,2026-08-13 09:15:00
2257,인사팀,user_b04_hr_17,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,1260,454,1714,0.83,2026-09-07 16:17:00
2258,개발팀,user_b04_dev_13,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,476,861,1337,0.75,2026-02-18 14:27:00
2259,인사팀,user_b04_hr_21,FastAPI에서 분류 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,795,1245,2040,5.38,2026-07-27 11:16:00
2260,개발팀,user_b04_dev_06,SQLAlchemy와 Python의 차이를 비교해줘,gpt-4o-mini,315,433,748,0.39,2026-03-21 11:28:00
2261,고객지원팀,user_b04_cs_13,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o,461,961,1422,3.96,2026-01-10 16:26:00
2262,인사팀,user_b04_hr_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 참고용 가짜 연락처: 010-0000-0000,gpt-4o,504,1028,1532,4.25,2026-09-23 09:31:00
2263,고객지원팀,user_b04_cs_08,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,943,541,1484,0.81,2026-03-09 15:38:00
2264,영업팀,user_b04_sales_07,2분기 제안서 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,556,1100,1656,0.94,2026-03-16 09:02:00
2265,재무/기획팀,user_b04_finplan_32,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,433,1086,1519,0.9,2026-03-01 13:33:00
2266,마케팅팀,user_b04_mkt_07,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,1233,723,1956,1.08,2026-04-01 10:21:00
2267,고객지원팀,user_b04_cs_15,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,568,865,1433,0.77,2026-04-08 13:10:00
2268,영업팀,user_b04_sales_07,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,255,303,558,0.28,2026-02-19 10:57:00
