log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3152,영업팀,user_sales_02,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,263,839,1102,88.06,2026-05-09 17:54:00
3153,재무/기획팀,user_finplan_01,"캠페인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘",gpt-4o-mini,784,781,1565,22.94,2026-05-09 14:30:00
3154,마케팅팀,user_mkt_03,이번 달 비용 구조 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,386,873,1259,20.86,2026-05-06 09:54:00
3155,개발팀,user_dev_06,Azure OpenAI를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,1120,303,1423,22.12,2026-05-24 10:26:00
3156,재무/기획팀,user_finplan_09,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,392,657,1049,14.82,2026-05-24 14:27:00
3157,인사팀,user_hr_11,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,894,332,1226,19.96,2026-05-26 11:47:00
3158,개발팀,user_dev_07,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1198,383,1581,24.82,2026-05-06 09:41:00
3159,재무/기획팀,user_finplan_09,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,1133,1347,2480,36.24,2026-05-05 14:21:00
3160,마케팅팀,user_mkt_08,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,657,1114,1771,25.48,2026-05-09 14:57:00
3161,마케팅팀,user_mkt_04,"시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,813,1137,1950,34.89,2026-05-20 15:56:00
3162,인사팀,user_hr_06,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,165,1157,1322,19.74,2026-05-05 13:59:00
3163,개발팀,user_dev_09,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,574,771,1345,19.35,2026-05-24 10:13:00
3164,인사팀,user_hr_03,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,1092,1220,2312,155.02,2026-05-22 09:08:00
3165,재무/기획팀,user_finplan_09,최근 4주 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,640,733,1373,19.3,2026-05-02 09:29:00
3166,인사팀,user_hr_01,이번 주 조직문화 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,1117,257,1374,20.02,2026-05-25 16:59:00
3167,재무/기획팀,user_finplan_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,1048,1322,2370,37.36,2026-05-04 15:40:00
3168,마케팅팀,user_mkt_03,시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,782,567,1349,20.06,2026-05-04 09:02:00
3169,인사팀,user_hr_03,전환율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,263,690,953,13.84,2026-05-07 17:04:00
3170,개발팀,user_dev_02,테스트용으로 추천 매칭 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,517,1003,1520,24.0,2026-05-10 17:25:00
3171,개발팀,user_dev_08,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,445,490,935,15.77,2026-05-23 11:38:00
3172,재무/기획팀,user_finplan_03,"캠페인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,269,386,655,11.6,2026-05-22 14:52:00
3173,재무/기획팀,user_finplan_01,경영진에게 공유할 광고 집행 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,792,680,1472,20.86,2026-05-19 12:35:00
3174,영업팀,user_sales_03,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,904,538,1442,23.09,2026-05-26 13:05:00
3175,개발팀,user_dev_11,위험도 조회 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,204,385,589,9.25,2026-05-13 09:18:00
3176,영업팀,user_sales_05,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,338,731,1069,73.0,2026-05-06 15:53:00
3177,영업팀,user_sales_11,최근 4주 리드 육성 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,217,560,777,12.09,2026-05-14 16:31:00
3178,인사팀,user_hr_12,리드 전환율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,777,967,1744,26.93,2026-05-19 11:34:00
3179,개발팀,user_dev_04,테스트용으로 CSV 검증 모듈의 단위 테스트 코드를 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,648,610,1258,89.72,2026-05-11 17:53:00
3180,마케팅팀,user_mkt_04,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,941,966,1907,31.69,2026-05-17 16:30:00
3181,재무/기획팀,user_finplan_09,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,125,496,621,9.39,2026-05-15 12:49:00
3182,영업팀,user_sales_05,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,522,1311,1833,28.95,2026-05-15 17:14:00
3183,인사팀,user_hr_08,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o,870,1010,1880,118.85,2026-05-04 17:26:00
3184,재무/기획팀,user_finplan_10,상반기 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,287,1175,1462,23.4,2026-05-08 16:25:00
3185,마케팅팀,user_mkt_07,리드 전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,1076,271,1347,19.93,2026-05-05 10:14:00
3186,인사팀,user_hr_11,신입 채용 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,548,768,1316,20.65,2026-05-14 15:31:00
3187,인사팀,user_hr_10,MAU 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1153,731,1884,29.9,2026-05-07 09:45:00
3188,인사팀,user_hr_10,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,786,788,1574,28.54,2026-05-21 12:07:00
3189,마케팅팀,user_mkt_07,리드 전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,864,1119,1983,28.98,2026-05-03 10:34:00
3190,인사팀,user_hr_09,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,199,259,458,6.98,2026-05-25 15:30:00
3191,인사팀,user_hr_03,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,155,261,416,6.24,2026-05-08 14:18:00
3192,영업팀,user_sales_02,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,796,346,1142,17.02,2026-05-19 16:23:00
3193,개발팀,user_dev_03,테스트용으로 CSV 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,251,935,1186,17.0,2026-05-10 15:41:00
3194,인사팀,user_hr_02,리드 전환율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,948,502,1450,92.25,2026-05-19 15:01:00
3195,영업팀,user_sales_04,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,1181,985,2166,38.92,2026-05-07 15:59:00
3196,마케팅팀,user_mkt_02,브랜드 리뉴얼에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,618,470,1088,15.48,2026-05-15 13:06:00
3197,인사팀,user_hr_01,최근 4주 온보딩 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,123,1279,1402,26.35,2026-05-08 16:00:00
3198,재무/기획팀,user_finplan_04,SNS 도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,165,603,768,11.77,2026-05-01 15:06:00
3199,마케팅팀,user_mkt_12,캠페인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,344,707,1051,18.36,2026-05-02 10:20:00
3200,인사팀,user_hr_02,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,468,1291,1759,26.13,2026-05-13 14:21:00
3201,재무/기획팀,user_finplan_01,이번 주 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,636,362,998,18.53,2026-05-10 10:13:00
3202,영업팀,user_sales_10,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1047,858,1905,29.08,2026-05-19 12:12:00
3203,영업팀,user_sales_07,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,737,658,1395,25.81,2026-05-14 10:23:00
3204,개발팀,user_dev_01,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,324,937,1261,19.93,2026-05-17 13:10:00
3205,인사팀,user_hr_05,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,468,614,1082,15.34,2026-05-25 09:01:00
3206,인사팀,user_hr_09,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,847,764,1611,23.56,2026-05-24 10:34:00
3207,재무/기획팀,user_finplan_10,2분기 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,585,1222,1807,34.09,2026-05-21 15:03:00
3208,마케팅팀,user_mkt_12,신규 대시보드에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,954,893,1847,29.89,2026-05-03 17:43:00
3209,인사팀,user_hr_11,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,324,811,1135,16.21,2026-05-08 14:34:00
3210,마케팅팀,user_mkt_08,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,862,1147,2009,28.12,2026-05-08 14:20:00
3211,영업팀,user_sales_01,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,663,286,949,14.43,2026-05-07 10:05:00
3212,마케팅팀,user_mkt_11,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,698,304,1002,14.83,2026-05-25 11:33:00
3213,마케팅팀,user_mkt_12,이번 달 사업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1,276,488,764,55.93,2026-05-19 13:26:00
3214,인사팀,user_hr_02,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,843,545,1388,23.36,2026-05-22 17:16:00
3215,개발팀,user_dev_01,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o,1010,702,1712,119.76,2026-05-20 14:51:00
3216,마케팅팀,user_mkt_03,캠페인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,1064,753,1817,26.77,2026-05-13 09:43:00
3217,개발팀,user_dev_12,GitHub Actions를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,190,1294,1484,20.88,2026-05-14 12:12:00
3218,재무/기획팀,user_finplan_07,경영진에게 공유할 캠페인 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,741,1064,1805,28.31,2026-05-16 13:32:00
3219,재무/기획팀,user_finplan_07,경영진에게 공유할 KPI 개선안 결과 보고서를 1페이지 분량으로 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,236,961,1197,17.76,2026-05-11 14:06:00
3220,마케팅팀,user_mkt_02,"여름 프로모션에 사용할 간단한 공지 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,201,929,1130,16.24,2026-05-22 12:48:00
3221,인사팀,user_hr_02,성과 리뷰 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,158,1056,1214,19.94,2026-05-18 13:14:00
3222,재무/기획팀,user_finplan_07,경영진에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1169,672,1841,26.23,2026-05-25 15:43:00
3223,영업팀,user_sales_12,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,295,884,1179,22.28,2026-05-01 16:39:00
3224,마케팅팀,user_mkt_03,브랜드 리뉴얼에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1-mini,470,1166,1636,30.53,2026-05-23 14:59:00
3225,마케팅팀,user_mkt_08,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,947,468,1415,21.78,2026-05-11 16:50:00
3226,개발팀,user_dev_06,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,206,392,598,8.51,2026-05-08 13:44:00
3227,인사팀,user_hr_04,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,418,970,1388,21.33,2026-05-07 16:45:00
3228,영업팀,user_sales_09,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,917,684,1601,24.32,2026-05-01 15:08:00
3229,영업팀,user_sales_09,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,360,567,927,13.55,2026-05-13 12:08:00
3230,인사팀,user_hr_05,SNS 도달률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,265,341,606,11.46,2026-05-09 15:02:00
3231,재무/기획팀,user_finplan_03,MAU 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,785,348,1133,17.49,2026-05-08 15:25:00
3232,인사팀,user_hr_02,이번 주 신입 채용 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,1160,691,1851,30.51,2026-05-05 09:27:00
3233,개발팀,user_dev_10,Python에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,142,1110,1252,87.94,2026-05-17 11:42:00
3234,개발팀,user_dev_06,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,954,859,1813,29.33,2026-05-13 15:22:00
3235,마케팅팀,user_mkt_04,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,900,1158,2058,38.68,2026-05-20 14:18:00
3236,재무/기획팀,user_finplan_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,855,1130,1985,28.47,2026-05-06 16:41:00
3237,재무/기획팀,user_finplan_01,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,339,939,1278,18.91,2026-05-13 15:42:00
3238,인사팀,user_hr_05,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4.1-mini,608,884,1492,26.47,2026-05-14 14:03:00
3239,영업팀,user_sales_01,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1057,373,1430,21.89,2026-05-25 09:16:00
3240,영업팀,user_sales_08,이번 달 제안서 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,184,1109,1293,21.22,2026-05-12 15:24:00
3241,마케팅팀,user_mkt_11,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,745,1101,1846,123.38,2026-05-25 13:49:00
3242,인사팀,user_hr_11,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,206,1087,1293,18.74,2026-05-24 11:06:00
3243,인사팀,user_hr_03,신입 채용 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,1031,750,1781,29.21,2026-05-12 17:44:00
3244,영업팀,user_sales_08,데모고객D에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,751,642,1393,21.34,2026-05-12 17:02:00
3245,재무/기획팀,user_finplan_11,경영진에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,1198,557,1755,30.27,2026-05-03 14:48:00
3246,개발팀,user_dev_03,테스트용으로 CSV 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,913,1267,2180,38.95,2026-05-22 13:45:00
3247,영업팀,user_sales_11,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,697,579,1276,19.91,2026-05-25 12:47:00
3248,개발팀,user_dev_08,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,288,263,551,8.45,2026-05-07 16:47:00
3249,마케팅팀,user_mkt_12,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,1126,752,1878,135.13,2026-05-09 17:19:00
3250,인사팀,user_hr_12,이번 달 사내 교육 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,384,654,1038,19.92,2026-05-01 13:04:00
3251,영업팀,user_sales_02,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,924,913,1837,31.61,2026-05-12 14:42:00
3252,마케팅팀,user_mkt_08,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,717,1200,1917,34.86,2026-05-09 17:14:00
3253,영업팀,user_sales_01,"영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,331,689,1020,15.08,2026-05-20 09:23:00
3254,개발팀,user_dev_05,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,874,322,1196,22.43,2026-05-03 14:43:00
3255,재무/기획팀,user_finplan_08,이번 주 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,1100,543,1643,25.46,2026-05-19 10:56:00
3256,인사팀,user_hr_09,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,747,708,1455,22.9,2026-05-25 09:20:00
3257,영업팀,user_sales_02,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,1088,517,1605,29.74,2026-05-09 14:32:00
3258,인사팀,user_hr_04,이번 주 신입 채용 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,957,350,1307,20.0,2026-05-03 13:18:00
3259,마케팅팀,user_mkt_01,브랜드 리뉴얼에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,991,1082,2073,32.79,2026-05-05 13:32:00
3260,영업팀,user_sales_11,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,1046,782,1828,115.68,2026-05-14 15:27:00
3261,마케팅팀,user_mkt_07,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,1092,360,1452,26.2,2026-05-12 15:43:00
3262,재무/기획팀,user_finplan_06,"2분기 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,1048,349,1397,25.1,2026-05-01 13:08:00
3263,인사팀,user_hr_02,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,456,668,1124,16.16,2026-05-23 13:29:00
3264,마케팅팀,user_mkt_07,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,900,403,1303,101.41,2026-05-06 09:10:00
3265,영업팀,user_sales_02,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,625,803,1428,22.98,2026-05-24 12:02:00
3266,영업팀,user_sales_04,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,432,899,1331,84.8,2026-05-18 10:56:00
3267,개발팀,user_dev_01,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,1057,915,1972,31.31,2026-05-26 12:49:00
3268,개발팀,user_dev_02,RAG를 사용할 때 주의할 점을 알려줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,862,911,1773,26.39,2026-05-17 09:29:00
3269,인사팀,user_hr_11,상반기 조직문화 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,1078,1339,2417,34.39,2026-05-25 14:52:00
3270,인사팀,user_hr_07,상반기 조직문화 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,854,1009,1863,127.3,2026-05-26 11:39:00
3271,재무/기획팀,user_finplan_05,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,869,1056,1925,34.17,2026-05-20 13:28:00
3272,개발팀,user_dev_12,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,1100,318,1418,21.15,2026-05-17 12:51:00
3273,영업팀,user_sales_03,이번 달 분기 영업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,1106,226,1332,20.05,2026-05-13 11:38:00
3274,재무/기획팀,user_finplan_03,"시장 조사 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,738,1183,1921,29.6,2026-05-07 10:19:00
3275,개발팀,user_dev_09,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,771,987,1758,31.85,2026-05-04 12:02:00
3276,재무/기획팀,user_finplan_08,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,736,1115,1851,34.57,2026-05-17 10:52:00
3277,재무/기획팀,user_finplan_05,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,332,1350,1682,28.76,2026-05-13 16:48:00
3278,재무/기획팀,user_finplan_11,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,197,447,644,9.08,2026-05-03 15:10:00
3279,재무/기획팀,user_finplan_01,교육 만족도 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,669,668,1337,21.92,2026-05-26 11:37:00
3280,개발팀,user_dev_06,Azure OpenAI를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,564,984,1548,26.48,2026-05-15 10:22:00
3281,영업팀,user_sales_09,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,992,1204,2196,40.35,2026-05-11 11:25:00
3282,마케팅팀,user_mkt_08,여름 프로모션에 사용할 간단한 공지 문구를 작성해줘,gpt-4.1-mini,159,483,642,10.84,2026-05-12 14:26:00
3283,인사팀,user_hr_02,온보딩 관련 교육 자료 목차를 작성해줘,gpt-4o-mini,1184,469,1653,24.14,2026-05-04 10:21:00
3284,영업팀,user_sales_06,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,156,688,844,53.18,2026-05-23 10:43:00
3285,인사팀,user_hr_04,SNS 도달률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,753,1300,2053,35.4,2026-05-06 09:41:00
3286,영업팀,user_sales_07,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,433,744,1177,79.45,2026-05-03 10:09:00
3287,인사팀,user_hr_08,상반기 사내 교육 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,834,765,1599,25.67,2026-05-21 10:25:00
3288,재무/기획팀,user_finplan_12,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,306,547,853,55.07,2026-05-03 11:58:00
3289,인사팀,user_hr_11,이번 주 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,549,534,1083,20.22,2026-05-17 17:20:00
3290,인사팀,user_hr_11,MAU 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,528,1308,1836,114.41,2026-05-14 10:10:00
3291,인사팀,user_hr_12,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,856,881,1737,26.12,2026-05-08 10:40:00
3292,개발팀,user_dev_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1,992,346,1338,103.24,2026-05-07 16:59:00
3293,영업팀,user_sales_01,상반기 대형 고객 제안 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,920,1214,2134,133.28,2026-05-23 14:59:00
3294,마케팅팀,user_mkt_09,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,121,784,905,16.61,2026-05-12 16:02:00
3295,개발팀,user_dev_11,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,1200,866,2066,30.27,2026-05-08 17:04:00
3296,인사팀,user_hr_07,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,727,1332,2059,33.37,2026-05-01 11:57:00
3297,재무/기획팀,user_finplan_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,147,688,835,13.07,2026-05-23 17:45:00
3298,영업팀,user_sales_07,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,476,1310,1786,26.8,2026-05-24 13:30:00
3299,영업팀,user_sales_06,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,411,998,1409,23.03,2026-05-13 10:18:00
3300,인사팀,user_hr_09,최근 4주 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,768,756,1524,23.52,2026-05-14 10:51:00
