log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
2035,재무/기획팀,user_b02_finplan_22,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,473,582,1055,0.54,2026-09-05 12:30:00
2036,개발팀,user_b02_dev_05,SQLAlchemy의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,218,474,692,0.51,2026-03-03 10:27:00
2037,영업팀,user_b02_sales_21,Django에서 알림 기능을 구현하는 예시 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,677,817,1494,0.77,2026-03-31 13:31:00
2038,영업팀,user_b02_sales_10,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,580,1100,1680,0.95,2026-06-16 09:17:00
2039,인사팀,user_b02_hr_10,"성과 리뷰 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘",gpt-4.1,395,1273,1668,6.01,2026-05-08 09:43:00
2040,마케팅팀,user_b02_mkt_06,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,261,732,993,0.6,2026-06-29 15:48:00
2041,영업팀,user_b02_sales_14,제안서 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,584,497,1081,0.65,2026-04-24 09:39:00
2042,개발팀,user_b02_dev_10,React에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,516,897,1413,3.8,2026-08-09 15:15:00
2043,재무/기획팀,user_b02_finplan_18,지난달 서비스 로드맵 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,584,982,1566,0.86,2026-03-13 17:22:00
2044,마케팅팀,user_b02_mkt_17,지난달 SNS 콘텐츠 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,779,979,1758,1.17,2026-09-26 13:08:00
2045,마케팅팀,user_b02_mkt_04,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1,767,482,1249,3.19,2026-07-19 13:39:00
2046,영업팀,user_b02_sales_12,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1314,646,1960,1.03,2026-02-16 16:26:00
2047,마케팅팀,user_b02_mkt_19,"캠페인 ROAS 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,745,868,1613,0.82,2026-09-05 13:53:00
2048,마케팅팀,user_b02_mkt_21,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,417,525,942,0.49,2026-06-03 14:59:00
2049,마케팅팀,user_b02_mkt_24,데모고객D 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,358,509,867,0.59,2026-01-26 10:09:00
2050,영업팀,user_b02_sales_10,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1,608,462,1070,2.87,2026-07-09 10:48:00
2051,재무/기획팀,user_b02_finplan_06,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,773,967,1740,0.9,2026-06-05 09:24:00
2052,영업팀,user_b02_sales_20,테스트고객C 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,508,341,849,0.38,2026-07-30 13:16:00
2053,마케팅팀,user_b02_mkt_23,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,951,1350,2301,1.22,2026-07-15 13:29:00
2054,재무/기획팀,user_b02_finplan_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,659,893,1552,1.05,2026-07-25 15:04:00
2055,개발팀,user_b02_dev_25,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,766,1140,1906,1.02,2026-05-21 15:26:00
2056,개발팀,user_b02_dev_19,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,590,514,1104,0.52,2026-01-25 14:50:00
2057,영업팀,user_b02_sales_06,FastAPI 용어의 의미와 예시를 간단히 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,113,485,598,0.49,2026-08-10 13:43:00
2058,고객지원팀,user_b02_cs_23,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,489,675,1164,0.79,2026-07-14 16:58:00
2059,인사팀,user_b02_hr_05,"온보딩 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,602,891,1493,0.8,2026-05-16 17:15:00
2060,재무/기획팀,user_b02_finplan_11,"테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,740,1387,2127,1.2,2026-06-09 17:06:00
2061,고객지원팀,user_b02_cs_17,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,967,773,1740,0.81,2026-08-28 09:37:00
2062,고객지원팀,user_b02_cs_33,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1347,478,1825,0.69,2026-07-18 16:44:00
2063,마케팅팀,user_b02_mkt_12,테스트고객C에게 보낼 후속 안내 메일을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,275,334,609,0.31,2026-07-09 17:47:00
2064,개발팀,user_b02_dev_06,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o,618,1201,1819,5.0,2026-06-12 14:56:00
2065,고객지원팀,user_b02_cs_12,FAQ 구조 성과 데이터를 표로 요약하고 해석해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,985,815,1800,0.84,2026-05-28 14:57:00
2066,고객지원팀,user_b02_cs_03,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,586,669,1255,0.82,2026-07-03 12:39:00
2067,재무/기획팀,user_b02_finplan_21,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,933,1301,2234,5.74,2026-01-11 13:13:00
2068,재무/기획팀,user_b02_finplan_05,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,459,1072,1531,0.9,2026-08-11 11:24:00
2069,개발팀,user_b02_dev_25,"Python 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,1396,614,2010,3.88,2026-08-23 11:00:00
2070,재무/기획팀,user_b02_finplan_05,"시장 조사 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,997,686,1683,0.75,2026-09-21 12:40:00
2071,재무/기획팀,user_b02_finplan_03,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,512,1230,1742,1.02,2026-03-06 17:41:00
2072,재무/기획팀,user_b02_finplan_09,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,914,781,1695,1.03,2026-07-06 12:27:00
2073,영업팀,user_b02_sales_15,Blob Storage 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,142,398,540,0.33,2026-04-24 10:12:00
2074,개발팀,user_b02_dev_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,811,378,1189,2.33,2026-08-11 17:12:00
2075,개발팀,user_b02_dev_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,865,778,1643,0.78,2026-07-20 14:39:00
2076,영업팀,user_b02_sales_01,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,832,935,1767,1.14,2026-04-14 11:44:00
2077,개발팀,user_b02_dev_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4.1-mini,818,1328,2146,1.51,2026-04-17 16:12:00
2078,고객지원팀,user_b02_cs_26,팀 내 공유용으로 고객 불만 응대 관련 아이디어를 10개 제안해줘,gpt-4o-mini,110,361,471,0.29,2026-03-12 12:01:00
2079,영업팀,user_b02_sales_05,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,527,1178,1705,0.99,2026-04-01 17:24:00
2080,개발팀,user_b02_dev_02,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,928,637,1565,0.9,2026-04-01 15:11:00
2081,재무/기획팀,user_b02_finplan_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1101,1184,2285,1.14,2026-01-16 12:07:00
2082,개발팀,user_b02_dev_09,"결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,493,405,898,0.42,2026-08-30 11:25:00
2083,개발팀,user_b02_dev_14,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,551,915,1466,1.03,2026-05-26 12:58:00
2084,개발팀,user_b02_dev_24,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,547,908,1455,0.8,2026-01-11 16:09:00
2085,재무/기획팀,user_b02_finplan_17,서비스 로드맵의 개념을 비전공자도 이해할 수 있게 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,259,364,623,0.33,2026-05-19 13:52:00
2086,영업팀,user_b02_sales_28,Blob Storage 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,183,450,633,0.37,2026-09-13 11:04:00
2087,개발팀,user_b02_dev_05,Blob Storage 성과 데이터를 표로 요약하고 해석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,618,818,1436,0.75,2026-08-29 12:56:00
2088,인사팀,user_b02_hr_09,교육 만족도의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,248,439,687,0.38,2026-06-09 09:42:00
2089,개발팀,user_b02_dev_10,Azure OpenAI에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,908,1367,2275,1.22,2026-04-28 13:34:00
2090,재무/기획팀,user_b02_finplan_22,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,580,933,1513,0.83,2026-01-07 12:05:00
2091,고객지원팀,user_b02_cs_05,구독 상품 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,448,832,1280,0.92,2026-01-08 09:41:00
2092,인사팀,user_b02_hr_19,성과 리뷰의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,170,509,679,0.53,2026-04-16 14:47:00
2093,영업팀,user_b02_sales_25,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,472,401,873,0.53,2026-02-13 17:01:00
2094,개발팀,user_b02_dev_12,테스트고객C 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,402,635,1037,0.56,2026-02-02 12:32:00
2095,영업팀,user_b02_sales_25,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,560,720,1280,0.86,2026-02-04 16:48:00
2096,개발팀,user_b02_dev_10,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,877,628,1505,0.68,2026-07-13 15:48:00
2097,재무/기획팀,user_b02_finplan_02,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,412,333,745,0.35,2026-04-02 13:59:00
2098,재무/기획팀,user_b02_finplan_14,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,1160,549,1709,0.69,2026-07-11 16:18:00
2099,재무/기획팀,user_b02_finplan_22,사용자 증가율 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,801,908,1709,0.86,2026-02-13 15:37:00
2100,개발팀,user_b02_dev_05,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,955,1370,2325,1.24,2026-05-27 09:11:00
2101,재무/기획팀,user_b02_finplan_08,테스트고객C에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,460,485,945,0.47,2026-08-11 14:45:00
2102,재무/기획팀,user_b02_finplan_11,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,696,515,1211,0.55,2026-02-25 15:10:00
2103,영업팀,user_b02_sales_18,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,666,962,1628,0.87,2026-07-24 12:40:00
2104,재무/기획팀,user_b02_finplan_21,"매출과 비용 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,378,824,1202,0.89,2026-08-01 11:45:00
2105,영업팀,user_b02_sales_05,"팀 내 공유용으로 영업 파이프라인 관련 아이디어를 10개 제안해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,263,436,699,1.86,2026-05-14 16:52:00
2106,영업팀,user_b02_sales_24,영업팀에서 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,683,816,1499,0.77,2026-02-01 15:10:00
2107,영업팀,user_b02_sales_04,리드 전환 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,424,1262,1686,1.03,2026-03-14 11:32:00
2108,개발팀,user_b02_dev_25,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,335,451,786,0.41,2026-06-17 15:42:00
2109,고객지원팀,user_b02_cs_05,고객지원팀에서 공유할 상담 스크립트 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,463,1005,1468,0.85,2026-06-11 11:47:00
2110,영업팀,user_b02_sales_29,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,361,555,916,0.64,2026-04-02 14:52:00
2111,재무/기획팀,user_b02_finplan_20,시장 조사 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,982,372,1354,0.52,2026-04-21 12:54:00
2112,개발팀,user_b02_dev_14,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,536,1119,1655,0.95,2026-08-23 15:50:00
2113,재무/기획팀,user_b02_finplan_05,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,631,1192,1823,1.32,2026-01-08 09:19:00
2114,개발팀,user_b02_dev_01,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,806,906,1712,0.86,2026-09-07 12:18:00
2115,인사팀,user_b02_hr_11,HR 리더십를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,200,502,702,0.42,2026-05-05 10:50:00
2116,개발팀,user_b02_dev_18,GitHub Actions에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,531,780,1311,0.7,2026-08-06 13:59:00
2117,재무/기획팀,user_b02_finplan_04,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,638,1164,1802,1.3,2026-05-11 10:57:00
2118,마케팅팀,user_b02_mkt_06,고객 세그먼트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o,678,645,1323,3.11,2026-04-01 16:24:00
2119,재무/기획팀,user_b02_finplan_04,시장 조사 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,1336,622,1958,1.02,2026-07-09 14:04:00
2120,인사팀,user_b02_hr_21,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1075,489,1564,0.81,2026-02-24 11:59:00
2121,고객지원팀,user_b02_cs_03,"클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,528,749,1277,0.68,2026-05-17 12:31:00
2122,개발팀,user_b02_dev_05,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,693,788,1481,0.75,2026-02-19 13:18:00
2123,영업팀,user_b02_sales_27,"제안서 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,852,608,1460,0.66,2026-06-14 17:00:00
2124,영업팀,user_b02_sales_02,견적 안내 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,776,960,1736,1.15,2026-02-12 15:07:00
2125,영업팀,user_b02_sales_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,927,691,1618,0.74,2026-07-20 10:16:00
2126,개발팀,user_b02_dev_16,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o-mini,938,829,1767,0.84,2026-07-09 16:01:00
2127,고객지원팀,user_b02_cs_19,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1005,771,1776,0.81,2026-05-06 15:52:00
2128,개발팀,user_b02_dev_24,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,650,712,1362,0.68,2026-02-02 11:05:00
2129,개발팀,user_b02_dev_04,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,688,753,1441,0.72,2026-07-10 11:10:00
2130,인사팀,user_b02_hr_15,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,629,1294,1923,5.35,2026-02-16 17:09:00
2131,개발팀,user_b02_dev_08,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,871,1174,2045,1.07,2026-03-06 16:43:00
2132,영업팀,user_b02_sales_27,영업팀에서 공유할 고객 미팅 결과 보고서를 1페이지 분량으로 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,709,1257,1966,1.41,2026-04-14 13:14:00
2133,영업팀,user_b02_sales_08,분기 영업 전략의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,357,376,733,0.36,2026-08-04 12:17:00
2134,개발팀,user_b02_dev_13,Blob Storage의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,323,275,598,0.36,2026-07-20 17:16:00
2135,개발팀,user_b02_dev_09,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,843,1146,1989,1.35,2026-01-17 15:34:00
2136,고객지원팀,user_b02_cs_22,가상고객A 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,434,511,945,0.48,2026-01-25 15:41:00
2137,마케팅팀,user_b02_mkt_02,React에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,715,928,1643,1.1,2026-07-16 13:32:00
2138,개발팀,user_b02_dev_03,대시보드 API 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,422,668,1090,0.76,2026-04-21 11:07:00
2139,재무/기획팀,user_b02_finplan_06,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,1250,617,1867,4.48,2026-09-22 09:12:00
2140,고객지원팀,user_b02_cs_34,FAQ 구조 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,1380,458,1838,0.68,2026-02-20 14:07:00
2141,인사팀,user_b02_hr_03,"조직문화 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,468,926,1394,1.02,2026-02-21 17:14:00
2142,개발팀,user_b02_dev_21,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,956,593,1549,0.67,2026-09-06 13:46:00
2143,고객지원팀,user_b02_cs_36,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,364,532,896,0.62,2026-05-03 16:21:00
2144,개발팀,user_b02_dev_11,Azure OpenAI 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,715,591,1306,0.61,2026-06-20 16:14:00
2145,개발팀,user_b02_dev_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,1144,780,1924,0.86,2026-04-20 10:03:00
2146,재무/기획팀,user_b02_finplan_11,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,646,680,1326,0.66,2026-04-26 17:33:00
2147,마케팅팀,user_b02_mkt_19,Blob Storage에서 대시보드 기능을 구현하는 예시 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,997,1484,2481,6.47,2026-02-08 11:20:00
2148,고객지원팀,user_b02_cs_31,"결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,248,653,901,0.69,2026-03-23 15:51:00
2149,고객지원팀,user_b02_cs_10,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o,361,559,920,2.42,2026-02-04 11:30:00
2150,영업팀,user_b02_sales_12,계약 성공률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,1379,800,2179,1.2,2026-02-20 16:29:00
2151,인사팀,user_b02_hr_13,"성과 리뷰의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,159,336,495,1.38,2026-05-19 14:13:00
2152,고객지원팀,user_b02_cs_05,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,748,879,1627,0.83,2026-01-12 16:14:00
2153,영업팀,user_b02_sales_21,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,552,647,1199,0.61,2026-05-28 12:29:00
2154,영업팀,user_b02_sales_14,이번 주 제안서 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,489,873,1362,0.76,2026-06-19 17:42:00
2155,재무/기획팀,user_b02_finplan_06,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1,686,679,1365,3.91,2026-03-18 13:52:00
2156,영업팀,user_b02_sales_12,PostgreSQL에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,779,1410,2189,1.57,2026-04-26 12:22:00
