log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3106,마케팅팀,user_b06_mkt_18,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,1052,682,1734,0.76,2026-08-29 17:07:00
3107,영업팀,user_b06_sales_13,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,878,392,1270,0.51,2026-09-22 14:43:00
3108,마케팅팀,user_b06_mkt_20,마케팅팀에서 공유할 이메일 오픈율 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,407,1246,1653,1.01,2026-06-16 10:41:00
3109,영업팀,user_b06_sales_05,제안서 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,343,1222,1565,0.98,2026-04-04 17:39:00
3110,영업팀,user_b06_sales_10,매출의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,282,273,555,1.58,2026-08-11 13:37:00
3111,개발팀,user_b06_dev_23,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,445,301,746,1.61,2026-07-12 15:03:00
3112,개발팀,user_b06_dev_15,대시보드 API의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,203,518,721,2.08,2026-09-11 10:31:00
3113,고객지원팀,user_b06_cs_12,고객지원팀에서 공유할 서비스 해지 결과 보고서를 1페이지 분량으로 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,424,976,1400,0.82,2026-09-25 16:35:00
3114,고객지원팀,user_b06_cs_05,팀 내 공유용으로 상담 스크립트 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,205,341,546,0.3,2026-09-02 16:42:00
3115,재무/기획팀,user_b06_finplan_08,Node.js 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,270,411,681,0.37,2026-05-03 13:57:00
3116,영업팀,user_b06_sales_05,SQLAlchemy를 사용할 때 주의할 점을 알려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o,196,274,470,1.21,2026-04-28 11:19:00
3117,인사팀,user_b06_hr_06,교육 만족도와 Django의 차이를 비교해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,365,226,591,0.33,2026-05-18 16:37:00
3118,개발팀,user_b06_dev_03,"샘플고객B에게 보낼 후속 안내 메일을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,548,454,1002,0.47,2026-07-09 12:15:00
3119,고객지원팀,user_b06_cs_20,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,767,978,1745,4.4,2026-04-20 11:46:00
3120,재무/기획팀,user_b06_finplan_09,MAU 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,949,503,1452,3.55,2026-02-17 17:14:00
3121,고객지원팀,user_b06_cs_05,"서비스 해지 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,457,773,1230,0.68,2026-07-03 17:29:00
3122,마케팅팀,user_b06_mkt_14,시장 조사의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,112,414,526,0.33,2026-07-21 14:00:00
3123,마케팅팀,user_b06_mkt_12,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,734,745,1479,0.94,2026-01-28 13:03:00
3124,개발팀,user_b06_dev_13,FastAPI와 PostgreSQL의 차이를 비교해줘,gpt-4o-mini,168,384,552,0.32,2026-05-26 16:02:00
3125,고객지원팀,user_b06_cs_16,팀 내 공유용으로 고객 불만 응대 관련 아이디어를 10개 제안해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,175,222,397,0.21,2026-01-25 10:14:00
3126,고객지원팀,user_b06_cs_09,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,499,877,1376,0.76,2026-07-23 16:41:00
3127,마케팅팀,user_b06_mkt_10,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,402,502,904,0.47,2026-05-26 10:42:00
3128,영업팀,user_b06_sales_10,리드 전환의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,241,489,730,0.42,2026-09-23 14:12:00
3129,영업팀,user_b06_sales_14,Blob Storage에서 대시보드 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,990,747,1737,0.79,2026-07-26 17:27:00
3130,인사팀,user_b06_hr_12,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1004,1479,2483,1.33,2026-05-24 10:00:00
3131,고객지원팀,user_b06_cs_14,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1072,1390,2462,1.28,2026-01-05 11:23:00
3132,재무/기획팀,user_b06_finplan_17,매출과 비용의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,350,460,810,0.54,2026-04-08 17:29:00
3133,고객지원팀,user_b06_cs_01,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,522,525,1047,0.51,2026-03-19 14:23:00
3134,영업팀,user_b06_sales_19,영업팀에서 공유할 견적 안내 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,589,809,1398,0.95,2026-07-23 17:30:00
3135,영업팀,user_b06_sales_15,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,729,898,1627,0.84,2026-09-10 17:02:00
3136,개발팀,user_b06_dev_11,SQLAlchemy 용어의 의미와 예시를 간단히 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,359,302,661,0.31,2026-04-28 10:57:00
3137,재무/기획팀,user_b06_finplan_12,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,686,700,1386,0.68,2026-09-06 10:06:00
3138,재무/기획팀,user_b06_finplan_05,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,587,994,1581,0.87,2026-05-12 16:05:00
3139,마케팅팀,user_b06_mkt_16,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,1014,845,1859,0.87,2026-03-03 17:16:00
3140,재무/기획팀,user_b06_finplan_08,"기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,879,1135,2014,1.05,2026-07-11 16:21:00
3141,재무/기획팀,user_b06_finplan_01,"기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,458,1029,1487,1.11,2026-07-12 15:48:00
3142,영업팀,user_b06_sales_01,영업팀에서 공유할 대형 고객 제안 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,546,791,1337,0.92,2026-05-12 15:35:00
3143,마케팅팀,user_b06_mkt_02,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,845,728,1573,0.96,2026-06-23 13:55:00
3144,재무/기획팀,user_b06_finplan_08,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,761,382,1143,0.47,2026-08-14 09:10:00
3145,영업팀,user_b06_sales_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,720,543,1263,0.58,2026-01-03 17:10:00
3146,마케팅팀,user_b06_mkt_15,"테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,736,913,1649,0.85,2026-02-05 13:48:00
3147,재무/기획팀,user_b06_finplan_09,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,521,554,1075,0.69,2026-02-18 14:24:00
3148,인사팀,user_b06_hr_03,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1071,687,1758,0.99,2026-06-26 10:27:00
3149,개발팀,user_b06_dev_22,개발팀에서 공유할 Azure OpenAI 결과 보고서를 1페이지 분량으로 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,344,1139,1483,1.18,2026-05-31 15:33:00
3150,인사팀,user_b06_hr_01,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,660,947,1607,1.1,2026-08-01 11:21:00
3151,재무/기획팀,user_b06_finplan_01,재무/기획팀에서 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,418,1071,1489,1.14,2026-08-30 14:38:00
3152,인사팀,user_b06_hr_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,949,1337,2286,1.21,2026-08-24 17:03:00
3153,재무/기획팀,user_b06_finplan_02,"투자 우선순위 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,736,1020,1756,0.93,2026-02-04 10:50:00
3154,영업팀,user_b06_sales_17,계약 성공률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,1301,428,1729,3.11,2026-06-14 11:21:00
3155,개발팀,user_b06_dev_22,마스킹 모듈의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,195,237,432,0.22,2026-07-21 10:37:00
3156,영업팀,user_b06_sales_08,계약 성공률와 FastAPI의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,368,491,859,0.58,2026-01-06 15:05:00
3157,재무/기획팀,user_b06_finplan_16,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,463,1013,1476,0.85,2026-06-17 09:38:00
3158,인사팀,user_b06_hr_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o,785,1286,2071,5.51,2026-01-18 10:23:00
3159,고객지원팀,user_b06_cs_13,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,566,656,1222,0.62,2026-04-28 12:21:00
3160,재무/기획팀,user_b06_finplan_08,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,759,778,1537,0.76,2026-07-17 10:02:00
3161,영업팀,user_b06_sales_04,FastAPI에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,998,1489,2487,6.49,2026-03-25 14:58:00
3162,개발팀,user_b06_dev_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,799,991,1790,0.92,2026-09-11 14:19:00
3163,마케팅팀,user_b06_mkt_09,랜딩페이지 이탈률의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,335,271,606,0.36,2026-03-06 11:59:00
3164,영업팀,user_b06_sales_08,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,653,763,1416,0.72,2026-09-22 11:12:00
3165,마케팅팀,user_b06_mkt_15,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1,531,601,1132,3.35,2026-03-24 13:16:00
3166,재무/기획팀,user_b06_finplan_05,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,740,1389,2129,7.01,2026-04-16 15:23:00
3167,영업팀,user_b06_sales_11,계약 성공률의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,142,259,401,0.22,2026-01-31 15:21:00
3168,마케팅팀,user_b06_mkt_19,이메일 오픈율 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,353,280,633,0.38,2026-05-14 09:09:00
3169,영업팀,user_b06_sales_08,팀 내 공유용으로 영업 파이프라인 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,189,362,551,0.31,2026-05-26 10:37:00
3170,영업팀,user_b06_sales_19,리드 육성 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,746,465,1211,0.53,2026-06-20 17:24:00
3171,영업팀,user_b06_sales_22,"리드 육성 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,761,652,1413,0.86,2026-07-11 12:08:00
3172,고객지원팀,user_b06_cs_25,서비스 해지 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,725,768,1493,3.6,2026-05-30 17:55:00
3173,재무/기획팀,user_b06_finplan_15,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,645,723,1368,3.35,2026-01-01 09:00:00
3174,인사팀,user_b06_hr_04,조직문화 성과 데이터를 표로 요약하고 해석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,543,637,1180,0.6,2026-09-22 16:07:00
3175,재무/기획팀,user_b06_finplan_07,"기능 채택률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,1155,811,1966,0.88,2026-01-30 16:02:00
3176,영업팀,user_b06_sales_13,영업팀에서 공유할 견적 안내 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,531,1286,1817,1.07,2026-01-07 11:31:00
3177,마케팅팀,user_b06_mkt_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o-mini,579,732,1311,0.68,2026-02-18 14:59:00
3178,인사팀,user_b06_hr_05,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,731,838,1569,3.86,2026-08-18 17:42:00
3179,영업팀,user_b06_sales_12,팀 내 공유용으로 계약 성공률 관련 아이디어를 10개 제안해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,339,350,689,0.34,2026-02-18 17:16:00
3180,재무/기획팀,user_b06_finplan_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1196,752,1948,0.85,2026-06-22 09:29:00
3181,재무/기획팀,user_b06_finplan_02,가상 구독 상품 사용자 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,384,523,907,0.48,2026-08-28 13:32:00
3182,재무/기획팀,user_b06_finplan_17,사용자 증가율 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,999,484,1483,0.6,2026-02-04 13:03:00
3183,영업팀,user_b06_sales_16,대형 고객 제안 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,770,906,1676,0.85,2026-04-27 13:23:00
3184,재무/기획팀,user_b06_finplan_10,시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,773,754,1527,0.74,2026-04-03 14:10:00
3185,개발팀,user_b06_dev_07,이번 주 FastAPI 성과를 경영진 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,528,674,1202,0.8,2026-02-12 14:36:00
3186,개발팀,user_b06_dev_17,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1,617,709,1326,3.93,2026-08-01 13:35:00
3187,인사팀,user_b06_hr_10,팀 내 공유용으로 조직문화 관련 아이디어를 10개 제안해줘,gpt-4o-mini,92,309,401,0.25,2026-09-28 12:27:00
3188,재무/기획팀,user_b06_finplan_02,사용자 증가율 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,220,399,619,0.35,2026-04-15 12:26:00
3189,영업팀,user_b06_sales_13,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,840,942,1782,0.9,2026-03-29 15:19:00
3190,인사팀,user_b06_hr_01,"인사팀에서 공유할 HR 리더십 결과 보고서를 1페이지 분량으로 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,386,842,1228,0.71,2026-01-16 13:36:00
3191,마케팅팀,user_b06_mkt_18,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1116,714,1830,0.8,2026-08-21 14:30:00
3192,개발팀,user_b06_dev_01,"비동기 처리 용어의 의미와 예시를 간단히 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,148,445,593,0.46,2026-02-19 15:16:00
3193,고객지원팀,user_b06_cs_21,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,835,935,1770,1.15,2026-09-18 14:51:00
3194,고객지원팀,user_b06_cs_16,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,629,1144,1773,0.99,2026-05-04 10:02:00
3195,재무/기획팀,user_b06_finplan_05,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,1009,719,1728,0.78,2026-04-21 10:21:00
3196,고객지원팀,user_b06_cs_18,샘플고객B 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,482,347,829,1.82,2026-02-01 14:16:00
3197,영업팀,user_b06_sales_01,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,676,893,1569,1.05,2026-03-06 13:45:00
3198,인사팀,user_b06_hr_12,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1,596,633,1229,3.58,2026-02-18 17:09:00
3199,재무/기획팀,user_b06_finplan_03,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,415,654,1069,0.58,2026-04-15 16:37:00
3200,재무/기획팀,user_b06_finplan_14,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,680,787,1467,0.96,2026-01-16 09:44:00
3201,영업팀,user_b06_sales_14,리드 육성 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,856,980,1836,0.93,2026-07-09 16:00:00
3202,고객지원팀,user_b06_cs_10,팀 내 공유용으로 결제 오류 관련 아이디어를 10개 제안해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,302,435,737,1.91,2026-05-16 13:05:00
3203,영업팀,user_b06_sales_09,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,540,383,923,0.41,2026-04-06 09:24:00
3204,개발팀,user_b06_dev_16,Django에서 대시보드 기능을 구현하는 예시 코드를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,542,871,1413,3.74,2026-09-01 15:20:00
3205,재무/기획팀,user_b06_finplan_13,매출과 비용 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,515,712,1227,0.65,2026-07-08 09:24:00
3206,마케팅팀,user_b06_mkt_13,신제품 캠페인의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,208,337,545,0.3,2026-01-21 11:00:00
3207,인사팀,user_b06_hr_09,면접 피드백의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,232,432,664,0.37,2026-09-07 16:37:00
3208,영업팀,user_b06_sales_08,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,592,793,1385,0.73,2026-02-14 17:23:00
3209,개발팀,user_b06_dev_14,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,902,862,1764,0.85,2026-06-03 17:57:00
3210,고객지원팀,user_b06_cs_07,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,764,648,1412,0.66,2026-07-20 11:39:00
3211,고객지원팀,user_b06_cs_08,상반기 서비스 해지 성과를 팀장 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,822,1158,1980,1.05,2026-08-15 14:07:00
3212,마케팅팀,user_b06_mkt_10,가상고객A 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,422,586,1008,0.53,2026-06-14 11:57:00
3213,영업팀,user_b06_sales_14,"Django와 Django의 차이를 비교해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,157,424,581,0.35,2026-08-12 11:37:00
3214,개발팀,user_b06_dev_08,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,700,1369,2069,5.7,2026-05-03 09:44:00
3215,개발팀,user_b06_dev_21,팀 내 공유용으로 대시보드 API 관련 아이디어를 10개 제안해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,114,317,431,0.26,2026-08-04 09:19:00
3216,인사팀,user_b06_hr_02,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,524,327,851,0.48,2026-02-22 16:16:00
3217,고객지원팀,user_b06_cs_22,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,696,664,1360,3.2,2026-07-06 15:15:00
3218,재무/기획팀,user_b06_finplan_12,"분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,708,1388,2096,1.19,2026-06-13 10:53:00
3219,마케팅팀,user_b06_mkt_01,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,553,541,1094,0.53,2026-05-29 17:05:00
3220,영업팀,user_b06_sales_18,팀 내 공유용으로 리드 육성 관련 아이디어를 10개 제안해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,156,395,551,0.33,2026-02-20 15:46:00
3221,인사팀,user_b06_hr_13,지원자 수 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,344,295,639,1.46,2026-03-12 13:09:00
3222,영업팀,user_b06_sales_18,Azure OpenAI를 사용할 때 주의할 점을 알려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,154,318,472,1.31,2026-06-25 14:31:00
3223,인사팀,user_b06_hr_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,563,324,887,0.38,2026-04-04 13:32:00
3224,인사팀,user_b06_hr_07,SQLAlchemy에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,1032,719,1751,1.01,2026-01-24 11:31:00
3225,개발팀,user_b06_dev_19,Node.js에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,1058,1139,2197,1.41,2026-05-19 10:29:00
3226,영업팀,user_b06_sales_04,영업팀에서 공유할 계약 성공률 결과 보고서를 1페이지 분량으로 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,822,1032,1854,0.96,2026-05-26 17:48:00
3227,마케팅팀,user_b06_mkt_16,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,888,1092,1980,1.02,2026-06-10 12:47:00
3228,영업팀,user_b06_sales_12,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,1020,1482,2502,7.82,2026-06-15 16:55:00
3229,개발팀,user_b06_dev_20,"대시보드 API 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,1006,551,1557,3.83,2026-02-24 10:20:00
3230,고객지원팀,user_b06_cs_26,FastAPI와 Blob Storage의 차이를 비교해줘,gpt-4o-mini,109,295,404,0.24,2026-07-02 14:53:00
