log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
2698,영업팀,user_b01_sales_01,대형 고객 제안 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,902,358,1260,0.63,2026-06-14 12:22:00
2699,영업팀,user_b01_sales_12,영업팀에서 공유할 분기 영업 전략 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,809,1236,2045,1.1,2026-04-18 12:09:00
2700,재무/기획팀,user_b01_finplan_15,기능 채택률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1363,627,1990,1.03,2026-06-13 17:36:00
2701,고객지원팀,user_b01_cs_03,고객 불만 응대의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,197,400,597,0.34,2026-09-05 14:32:00
2702,개발팀,user_b01_dev_17,"개발팀에서 공유할 Azure OpenAI 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,627,751,1378,0.7,2026-08-03 11:45:00
2703,개발팀,user_b01_dev_12,대시보드 API 성과 데이터를 표로 요약하고 해석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,670,641,1311,0.64,2026-06-10 14:37:00
2704,재무/기획팀,user_b01_finplan_16,GitHub Actions에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,1072,726,1798,3.88,2026-04-17 14:22:00
2705,개발팀,user_b01_dev_17,마스킹 모듈를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,107,319,426,0.26,2026-02-23 14:06:00
2706,마케팅팀,user_b01_mkt_24,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,246,712,958,0.75,2026-05-05 14:41:00
2707,영업팀,user_b01_sales_09,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,449,807,1256,0.9,2026-03-13 16:01:00
2708,고객지원팀,user_b01_cs_25,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,384,683,1067,0.59,2026-04-04 13:44:00
2709,영업팀,user_b01_sales_05,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1016,705,1721,0.99,2026-01-06 11:35:00
2710,영업팀,user_b01_sales_04,리드 전환 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,841,1110,1951,1.02,2026-08-21 10:09:00
2711,개발팀,user_b01_dev_05,SQLAlchemy 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,780,704,1484,0.71,2026-04-12 13:35:00
2712,재무/기획팀,user_b01_finplan_01,Azure OpenAI에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1,842,905,1747,5.1,2026-07-19 16:44:00
2713,인사팀,user_b01_hr_22,"온보딩 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,709,841,1550,0.79,2026-03-31 09:21:00
2714,고객지원팀,user_b01_cs_04,다음 달 배송 지연 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,866,1209,2075,5.34,2026-05-11 15:10:00
2715,마케팅팀,user_b01_mkt_01,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,857,734,1591,0.75,2026-05-26 17:44:00
2716,재무/기획팀,user_b01_finplan_15,"Azure OpenAI 용어의 의미와 예시를 간단히 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,192,287,479,0.26,2026-03-31 16:14:00
2717,개발팀,user_b01_dev_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,930,591,1521,0.85,2026-09-18 13:33:00
2718,인사팀,user_b01_hr_03,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1071,752,1823,1.05,2026-06-28 10:49:00
2719,개발팀,user_b01_dev_27,개발팀에서 공유할 React 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,738,1222,1960,1.08,2026-05-05 13:36:00
2720,인사팀,user_b01_hr_13,"사내 교육 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,865,1143,2008,5.1,2026-03-23 12:56:00
2721,재무/기획팀,user_b01_finplan_10,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,754,1261,2015,1.42,2026-01-28 12:42:00
2722,마케팅팀,user_b01_mkt_32,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,594,631,1225,0.61,2026-01-20 13:59:00
2723,영업팀,user_b01_sales_15,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,462,560,1022,0.52,2026-05-10 13:23:00
2724,마케팅팀,user_b01_mkt_14,마케팅팀에서 공유할 브랜드 검색량 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o,753,1197,1950,5.15,2026-02-08 11:36:00
2725,고객지원팀,user_b01_cs_23,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,542,869,1411,0.77,2026-05-21 17:30:00
2726,영업팀,user_b01_sales_32,상반기 분기 영업 전략 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,606,1115,1721,0.96,2026-09-12 11:06:00
2727,고객지원팀,user_b01_cs_17,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1,349,552,901,2.87,2026-05-31 12:29:00
2728,재무/기획팀,user_b01_finplan_11,매출과 비용와 Node.js의 차이를 비교해줘,gpt-4.1-mini,344,226,570,0.32,2026-02-15 14:36:00
2729,마케팅팀,user_b01_mkt_14,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,351,345,696,0.34,2026-03-11 09:29:00
2730,고객지원팀,user_b01_cs_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,984,610,1594,0.69,2026-05-02 11:40:00
2731,영업팀,user_b01_sales_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,244,697,941,0.73,2026-05-23 11:14:00
2732,영업팀,user_b01_sales_06,리드 전환 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,825,956,1781,5.29,2026-07-09 12:09:00
2733,재무/기획팀,user_b01_finplan_06,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,546,633,1179,0.6,2026-03-10 16:24:00
2734,고객지원팀,user_b01_cs_09,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,991,707,1698,3.71,2026-03-19 12:30:00
2735,마케팅팀,user_b01_mkt_24,이번 달 시장 조사 성과를 경영진 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,746,1074,1820,0.97,2026-04-27 11:46:00
2736,마케팅팀,user_b01_mkt_11,가상고객A 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,509,527,1036,0.51,2026-07-27 17:08:00
2737,개발팀,user_b01_dev_13,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,825,1274,2099,1.14,2026-03-02 09:55:00
2738,고객지원팀,user_b01_cs_17,데모고객D 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,301,542,843,2.28,2026-09-29 12:02:00
2739,고객지원팀,user_b01_cs_10,상담 스크립트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1,485,731,1216,3.83,2026-02-24 17:27:00
2740,고객지원팀,user_b01_cs_17,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1012,638,1650,0.72,2026-05-29 11:29:00
2741,인사팀,user_b01_hr_13,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,546,927,1473,1.04,2026-02-26 17:13:00
2742,인사팀,user_b01_hr_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,937,789,1726,3.94,2026-07-04 16:31:00
2743,인사팀,user_b01_hr_27,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,823,1475,2298,7.5,2026-06-13 12:09:00
2744,고객지원팀,user_b01_cs_26,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,632,570,1202,0.74,2026-09-02 10:07:00
2745,영업팀,user_b01_sales_02,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,731,906,1637,4.94,2026-03-02 13:16:00
2746,고객지원팀,user_b01_cs_01,결제 오류 성과 데이터를 표로 요약하고 해석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,588,658,1246,3.67,2026-06-22 12:23:00
2747,인사팀,user_b01_hr_19,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,496,374,870,0.4,2026-08-13 13:53:00
2748,영업팀,user_b01_sales_30,영업팀에서 공유할 매출 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,730,1191,1921,1.05,2026-03-15 10:12:00
2749,재무/기획팀,user_b01_finplan_14,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,621,512,1133,0.53,2026-09-14 10:55:00
2750,영업팀,user_b01_sales_04,이번 주 계약 성공률 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,791,844,1635,1.05,2026-02-04 17:58:00
2751,개발팀,user_b01_dev_17,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,389,316,705,1.59,2026-04-27 14:30:00
2752,마케팅팀,user_b01_mkt_21,"랜딩페이지 이탈률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,599,786,1385,0.72,2026-04-17 13:51:00
2753,영업팀,user_b01_sales_01,가상 구독 상품 사용자 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,356,553,909,0.49,2026-07-14 10:42:00
2754,영업팀,user_b01_sales_14,"결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,319,646,965,3.23,2026-05-08 17:20:00
2755,재무/기획팀,user_b01_finplan_12,"예산 계획 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1-mini,806,658,1464,0.88,2026-04-23 16:27:00
2756,인사팀,user_b01_hr_12,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,622,1106,1728,0.96,2026-03-30 12:16:00
2757,영업팀,user_b01_sales_14,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,618,1113,1731,0.97,2026-08-01 13:18:00
2758,고객지원팀,user_b01_cs_26,고객지원팀에서 공유할 환불 정책 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,426,905,1331,0.77,2026-04-10 15:57:00
2759,개발팀,user_b01_dev_06,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,561,595,1156,0.74,2026-03-07 17:08:00
2760,개발팀,user_b01_dev_16,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,813,389,1202,0.63,2026-07-07 10:54:00
2761,고객지원팀,user_b01_cs_03,고객지원팀에서 공유할 FAQ 구조 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,383,757,1140,0.65,2026-05-23 16:26:00
2762,마케팅팀,user_b01_mkt_33,마케팅팀에서 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,749,959,1708,0.89,2026-05-20 12:03:00
2763,영업팀,user_b01_sales_12,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,740,1047,1787,0.95,2026-04-28 16:49:00
2764,재무/기획팀,user_b01_finplan_07,"가상 구독 상품 사용자 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,494,456,950,0.46,2026-03-25 14:20:00
2765,마케팅팀,user_b01_mkt_01,다음 달 브랜드 검색량 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,455,1003,1458,0.84,2026-08-17 13:10:00
2766,개발팀,user_b01_dev_28,"Python 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,675,999,1674,0.9,2026-02-21 13:40:00
2767,영업팀,user_b01_sales_25,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,581,810,1391,0.74,2026-05-28 14:29:00
2768,개발팀,user_b01_dev_16,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,448,878,1326,0.97,2026-01-15 17:00:00
2769,영업팀,user_b01_sales_29,리드 육성의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,222,451,673,0.49,2026-07-24 15:03:00
2770,고객지원팀,user_b01_cs_06,이번 달 환불 정책 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,456,769,1225,0.67,2026-03-27 10:58:00
2771,마케팅팀,user_b01_mkt_11,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,373,306,679,0.32,2026-04-11 14:31:00
2772,재무/기획팀,user_b01_finplan_13,"기능 채택률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,783,730,1513,0.73,2026-08-17 15:39:00
2773,인사팀,user_b01_hr_21,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,630,1070,1700,1.21,2026-09-21 16:59:00
2774,인사팀,user_b01_hr_19,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,623,487,1110,0.66,2026-06-02 11:20:00
2775,고객지원팀,user_b01_cs_17,환불 정책를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,95,466,561,0.36,2026-02-17 12:53:00
2776,재무/기획팀,user_b01_finplan_13,"가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,331,461,792,0.54,2026-04-30 10:43:00
2777,영업팀,user_b01_sales_15,고객 미팅 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,717,829,1546,0.78,2026-03-31 13:35:00
2778,마케팅팀,user_b01_mkt_10,SNS 콘텐츠 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1340,768,2108,0.9,2026-09-07 17:19:00
2779,재무/기획팀,user_b01_finplan_05,지난달 투자 우선순위 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,754,864,1618,0.82,2026-01-03 10:20:00
2780,영업팀,user_b01_sales_20,팀 내 공유용으로 고객 미팅 관련 아이디어를 10개 제안해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,326,481,807,0.43,2026-01-23 13:16:00
2781,영업팀,user_b01_sales_19,영업팀에서 공유할 대형 고객 제안 결과 보고서를 1페이지 분량으로 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,476,727,1203,0.83,2026-09-22 11:48:00
2782,인사팀,user_b01_hr_09,사내 교육 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,379,1185,1564,5.61,2026-09-25 17:27:00
2783,고객지원팀,user_b01_cs_28,GitHub Actions에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,653,1211,1864,1.35,2026-02-20 16:34:00
2784,개발팀,user_b01_dev_26,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,478,589,1067,0.55,2026-07-21 15:10:00
2785,마케팅팀,user_b01_mkt_22,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,284,614,898,0.52,2026-07-06 17:17:00
2786,고객지원팀,user_b01_cs_21,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,729,566,1295,0.77,2026-07-06 17:30:00
2787,영업팀,user_b01_sales_22,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,945,1020,1965,1.26,2026-09-11 12:00:00
2788,영업팀,user_b01_sales_28,계약 성공률 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,261,292,553,0.28,2026-05-03 13:20:00
2789,인사팀,user_b01_hr_23,GitHub Actions에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,929,801,1730,1.05,2026-09-01 11:57:00
2790,마케팅팀,user_b01_mkt_21,"전환율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,336,1158,1494,0.93,2026-09-25 17:13:00
2791,재무/기획팀,user_b01_finplan_13,매출과 비용 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,881,955,1836,0.92,2026-02-28 17:46:00
2792,마케팅팀,user_b01_mkt_02,가상 구독 상품 사용자 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,609,658,1267,0.63,2026-08-01 15:20:00
2793,영업팀,user_b01_sales_28,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,427,663,1090,0.59,2026-03-19 14:48:00
2794,재무/기획팀,user_b01_finplan_03,MAU의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,252,381,633,0.34,2026-03-19 10:45:00
2795,고객지원팀,user_b01_cs_11,고객지원팀에서 공유할 구독 상품 결과 보고서를 1페이지 분량으로 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,735,1091,1826,1.26,2026-05-17 10:25:00
2796,재무/기획팀,user_b01_finplan_16,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,325,591,916,0.51,2026-08-13 12:05:00
2797,인사팀,user_b01_hr_06,지난달 온보딩 성과를 경영진 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,858,1295,2153,1.49,2026-08-15 12:37:00
2798,고객지원팀,user_b01_cs_20,서비스 해지 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,731,1105,1836,0.99,2026-07-28 14:14:00
2799,개발팀,user_b01_dev_04,Node.js에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,724,878,1602,0.82,2026-08-30 16:26:00
2800,마케팅팀,user_b01_mkt_06,"랜딩페이지 이탈률를 사용할 때 주의할 점을 알려줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,241,435,676,0.38,2026-02-21 10:55:00
2801,개발팀,user_b01_dev_28,개발팀에서 공유할 Python 결과 보고서를 1페이지 분량으로 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,650,685,1335,3.22,2026-08-25 10:38:00
2802,인사팀,user_b01_hr_24,인사팀에서 공유할 면접 피드백 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,618,945,1563,0.84,2026-01-18 17:56:00
2803,개발팀,user_b01_dev_02,"테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,1087,1451,2538,1.33,2026-05-05 14:30:00
2804,개발팀,user_b01_dev_23,"샘플고객B 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,645,673,1318,0.84,2026-01-11 10:41:00
2805,마케팅팀,user_b01_mkt_06,"고객 세그먼트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,486,1169,1655,1.25,2026-08-20 14:52:00
2806,영업팀,user_b01_sales_28,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,972,1127,2099,1.37,2026-08-13 15:44:00
2807,개발팀,user_b01_dev_22,Azure OpenAI의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,114,386,500,1.81,2026-04-01 11:43:00
2808,재무/기획팀,user_b01_finplan_09,Python 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,194,254,448,0.23,2026-07-08 09:24:00
2809,마케팅팀,user_b01_mkt_04,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,437,403,840,0.4,2026-08-22 14:09:00
2810,인사팀,user_b01_hr_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,755,740,1495,3.54,2026-03-03 12:17:00
2811,마케팅팀,user_b01_mkt_10,캠페인 ROAS 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,551,733,1284,0.67,2026-07-26 09:17:00
2812,마케팅팀,user_b01_mkt_36,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,634,662,1296,0.64,2026-07-12 09:11:00
2813,마케팅팀,user_b01_mkt_29,최근 4주 랜딩페이지 이탈률 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,553,1079,1632,0.92,2026-01-04 17:08:00
2814,인사팀,user_b01_hr_07,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,270,723,993,0.59,2026-01-28 15:36:00
2815,개발팀,user_b01_dev_18,FastAPI에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,1042,821,1863,0.86,2026-09-22 14:03:00
2816,고객지원팀,user_b01_cs_04,"고객 불만 응대 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,333,955,1288,1.0,2026-07-07 10:07:00
2817,고객지원팀,user_b01_cs_17,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,1306,611,1917,1.0,2026-05-24 13:16:00
2818,재무/기획팀,user_b01_finplan_10,매출과 비용 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,980,616,1596,0.7,2026-06-15 12:13:00
2819,재무/기획팀,user_b01_finplan_17,"클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,529,636,1165,0.6,2026-01-28 10:39:00
2820,인사팀,user_b01_hr_15,인사팀에서 공유할 HR 리더십 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,369,992,1361,0.82,2026-07-08 09:26:00
2821,개발팀,user_b01_dev_28,비동기 처리 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,793,775,1568,0.76,2026-07-06 09:53:00
2822,마케팅팀,user_b01_mkt_32,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,679,970,1649,4.26,2026-03-11 14:19:00
2823,재무/기획팀,user_b01_finplan_11,경쟁사 분석와 Blob Storage의 차이를 비교해줘,gpt-4o-mini,359,450,809,0.42,2026-08-28 11:17:00
